us;sy;ni;id;wa;hi;si;st;
5,5;0,4;0;94,1;0;0;0;0;0,059
4,7;0,6;0;94,6;0;0;0;0;0,054
4,5;0,6;0;94,9;0,1;0;0;0;0,051
3,6;0,3;0;96,1;0;0;0;0;0,039
5,2;0,5;0;94,3;0;0;0;0;0,057
3,8;0,3;0;95,9;0;0;0;0;0,041
5,2;0,9;0;93,9;0;0;0;0;0,061
6,1;0,5;0;93,4;0,1;0;0;0;0,066
5,1;0,6;0;94,3;0;0;0;0;0,057
8,7;1;0;90,3;0;0;0;0;0,097
6,8;0,8;0;92,4;0;0;0;0;0,076
5,9;0,5;0;93,5;0,1;0;0;0;0,065
10,2;1;0;88,9;0;0;0;0;0,111
10,4;0,6;0;89;0;0;0;0;0,11
5,4;0,4;0;94,2;0;0;0;0;0,058
5,4;0,9;0;93,7;0;0;0;0;0,063
5,4;0,6;0;93,9;0,1;0;0;0;0,061
4,2;0,7;0;95,1;0;0;0;0;0,049
4,3;0,6;0;95,1;0;0;0;0;0,049
2,7;0,3;0;97;0;0;0;0;0,03
2,1;0,5;0;97,5;0;0;0;0;0,025
2,9;0,4;0;96,6;0;0;0;0;0,034
1,9;0,2;0;97,9;0;0;0;0;0,021
2,6;0,3;0;97,1;0;0;0;0;0,029
3,8;0,3;0;96;0;0;0;0;0,04
2,3;0,6;0;97,1;0;0;0;0;0,029
2;0,2;0;97,8;0;0;0;0;0,022
2,1;0,1;0;97,8;0;0;0;0;0,022
2;0,2;0;97,7;0;0;0;0;0,023
2,5;0,2;0;97,3;0;0;0;0;0,027
3,5;0,6;0;95,9;0;0;0;0;0,041
6,8;0,7;0;92,4;0,1;0;0;0;0,076
5,4;0,4;0;94,1;0;0;0;0;0,059
4,8;0,3;0;94,8;0;0;0;0;0,052
4,7;0,5;0;94,8;0;0;0;0;0,052
5,4;0,8;0;93,8;0;0;0;0;0,062
4,2;0,6;0;95,1;0,1;0;0;0;0,049
7,8;0,8;0;91,4;0;0;0;0;0,086
4,2;0,5;0;95,4;0;0;0;0;0,046
3,8;0,3;0;95,8;0;0;0;0;0,042
4,8;0,7;0;94,5;0;0;0;0;0,055
3,2;0,4;0;96,3;0,1;0;0;0;0,037
4,4;0,4;0;95,2;0;0;0;0;0,048
4;0,4;0;95,6;0;0;0;0;0,044
4,9;0,4;0;94,6;0;0;0;0;0,054
5,9;1;0;93,1;0;0;0;0;0,069
6,8;0,6;0;92,5;0;0;0;0;0,075
9,5;0,8;0;89,7;0;0;0;0;0,103
6,5;0,6;0;92,9;0;0;0;0;0,071
5,4;0,5;0;93,8;0,2;0;0;0;0,062
2,7;0,4;0;96,9;0;0;0;0;0,031
7,1;0,7;0;92,1;0;0;0;0;0,079
9;0,9;0;90,1;0;0;0;0;0,099
5,2;0,5;0;94,3;0;0;0;0;0,057
5;0,4;0;94,6;0;0;0;0;0,054
3,1;0,6;0;96,3;0;0;0;0;0,037
7,5;1,1;0;91,4;0;0;0;0;0,086
6,2;0,6;0;93,2;0;0;0;0;0,068
5,3;0,5;0;94,3;0;0;0;0;0,057
2,6;0,5;0;96,8;0;0;0;0;0,032
7,6;0,7;0;91,6;0;0;0;0;0,084
8,9;0,9;0;90,2;0;0;0;0;0,098
8,4;0,5;0;91,1;0;0;0;0;0,089
6,9;0,6;0;92,5;0;0;0;0;0,075
6,1;0,9;0;93;0;0;0;0;0,07
6,8;0,8;0;92,4;0,1;0;0;0;0,076
7,1;0,7;0;92,2;0;0;0;0;0,078
5,3;0,5;0;94,2;0;0;0;0;0,058
5,6;0,6;0;93,8;0;0;0;0;0,062
;;;;;;;;0,065772131
