MiB Mem : 128530.7 total,   3695.0 free,  14537.5 used, 110298.2 buff/cache
MiB Mem : 128530.7 total,   2232.2 free,  15952.4 used, 110346.1 buff/cache
MiB Mem : 128530.7 total,   2273.3 free,  15911.3 used, 110346.1 buff/cache
MiB Mem : 128530.7 total,   2273.3 free,  15911.3 used, 110346.1 buff/cache
MiB Mem : 128530.7 total,   2273.3 free,  15911.3 used, 110346.1 buff/cache
MiB Mem : 128530.7 total,   2255.3 free,  15929.3 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2255.3 free,  15929.3 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2255.3 free,  15929.3 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2220.2 free,  15963.8 used, 110346.7 buff/cache
MiB Mem : 128530.7 total,   2220.2 free,  15963.8 used, 110346.7 buff/cache
MiB Mem : 128530.7 total,   2220.2 free,  15963.8 used, 110346.7 buff/cache
MiB Mem : 128530.7 total,   2268.1 free,  15915.9 used, 110346.7 buff/cache
MiB Mem : 128530.7 total,   2268.1 free,  15915.9 used, 110346.7 buff/cache
MiB Mem : 128530.7 total,   2268.1 free,  15915.9 used, 110346.7 buff/cache
MiB Mem : 128530.7 total,   2257.6 free,  15926.4 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2257.6 free,  15926.4 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2257.6 free,  15926.4 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2254.2 free,  15929.7 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2254.2 free,  15929.7 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2254.2 free,  15929.7 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2222.8 free,  15961.1 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2222.8 free,  15961.1 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2223.8 free,  15960.0 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2223.8 free,  15960.0 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2223.8 free,  15960.0 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  15973.2 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  15973.2 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  15973.2 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2208.8 free,  15974.4 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2208.8 free,  15974.4 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2208.8 free,  15974.4 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2234.2 free,  15949.0 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2234.2 free,  15949.0 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2234.2 free,  15949.0 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2236.2 free,  15947.1 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2236.2 free,  15947.1 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2236.2 free,  15947.1 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2198.9 free,  15984.3 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2198.9 free,  15984.3 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2198.9 free,  15984.3 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2260.8 free,  15922.4 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2260.8 free,  15922.4 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2260.8 free,  15922.4 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2238.5 free,  15944.6 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2238.5 free,  15944.6 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2238.5 free,  15944.6 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2249.4 free,  15933.2 used, 110348.1 buff/cache
MiB Mem : 128530.7 total,   2249.4 free,  15933.2 used, 110348.1 buff/cache
MiB Mem : 128530.7 total,   2249.4 free,  15933.2 used, 110348.1 buff/cache
MiB Mem : 128530.7 total,   2224.1 free,  15958.4 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2224.1 free,  15958.4 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2224.1 free,  15958.4 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2239.5 free,  15943.0 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2239.5 free,  15943.0 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2239.5 free,  15943.0 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2253.7 free,  15928.8 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2253.7 free,  15928.8 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2253.7 free,  15928.8 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2262.3 free,  15920.2 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2262.3 free,  15920.2 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2262.3 free,  15920.2 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2200.7 free,  15981.7 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2200.7 free,  15981.7 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2200.7 free,  15981.7 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2223.5 free,  15958.8 used, 110348.4 buff/cache
MiB Mem : 128530.7 total,   2223.5 free,  15958.8 used, 110348.4 buff/cache
MiB Mem : 128530.7 total,   2223.5 free,  15958.8 used, 110348.4 buff/cache
MiB Mem : 128530.7 total,   2197.0 free,  15985.3 used, 110348.4 buff/cache
MiB Mem : 128530.7 total,   2197.0 free,  15985.3 used, 110348.4 buff/cache
MiB Mem : 128530.7 total,   2197.0 free,  15985.3 used, 110348.4 buff/cache
MiB Mem : 128530.7 total,   2200.8 free,  15980.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2200.8 free,  15980.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2189.9 free,  15991.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2189.9 free,  15991.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2189.9 free,  15991.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2285.8 free,  15895.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2285.8 free,  15895.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2285.8 free,  15895.9 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2269.4 free,  15912.2 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2269.4 free,  15912.2 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2269.4 free,  15912.2 used, 110349.0 buff/cache
MiB Mem : 128530.7 total,   2240.9 free,  15940.8 used, 110349.1 buff/cache
MiB Mem : 128530.7 total,   2240.9 free,  15940.8 used, 110349.1 buff/cache
MiB Mem : 128530.7 total,   2240.9 free,  15940.8 used, 110349.1 buff/cache
MiB Mem : 128530.7 total,   2273.9 free,  15907.7 used, 110349.1 buff/cache
MiB Mem : 128530.7 total,   2273.9 free,  15907.7 used, 110349.1 buff/cache
MiB Mem : 128530.7 total,   2273.9 free,  15907.7 used, 110349.1 buff/cache
MiB Mem : 128530.7 total,   2225.4 free,  15955.2 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2225.4 free,  15955.2 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2225.4 free,  15955.2 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2256.6 free,  15923.9 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2256.6 free,  15923.9 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2256.6 free,  15923.9 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2301.9 free,  15878.5 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2301.9 free,  15878.5 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2301.9 free,  15878.5 used, 110350.2 buff/cache
MiB Mem : 128530.7 total,   2296.3 free,  15884.1 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2296.3 free,  15884.1 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2296.3 free,  15884.1 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2280.5 free,  15899.9 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2280.5 free,  15899.9 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2280.5 free,  15899.9 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2305.2 free,  15875.2 used, 110350.4 buff/cache
MiB Mem : 128530.7 total,   2305.2 free,  15875.2 used, 110350.4 buff/cache
MiB Mem : 128530.7 total,   2305.2 free,  15875.2 used, 110350.4 buff/cache
MiB Mem : 128530.7 total,   2330.0 free,  15850.0 used, 110350.7 buff/cache
MiB Mem : 128530.7 total,   2330.0 free,  15850.0 used, 110350.7 buff/cache
MiB Mem : 128530.7 total,   2330.0 free,  15850.0 used, 110350.7 buff/cache
MiB Mem : 128530.7 total,   2286.6 free,  15893.4 used, 110350.8 buff/cache
MiB Mem : 128530.7 total,   2286.6 free,  15893.4 used, 110350.8 buff/cache
MiB Mem : 128530.7 total,   2286.6 free,  15893.4 used, 110350.8 buff/cache
MiB Mem : 128530.7 total,   2249.1 free,  15930.8 used, 110350.8 buff/cache
MiB Mem : 128530.7 total,   2249.1 free,  15930.8 used, 110350.8 buff/cache
MiB Mem : 128530.7 total,   2249.1 free,  15930.8 used, 110350.8 buff/cache
MiB Mem : 128530.7 total,   2272.1 free,  15907.7 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2272.1 free,  15907.7 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2272.1 free,  15907.7 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2266.0 free,  15913.8 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2266.0 free,  15913.8 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2266.0 free,  15913.8 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2270.0 free,  15909.8 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2270.0 free,  15909.8 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2270.0 free,  15909.8 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2237.6 free,  15942.2 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2237.6 free,  15942.2 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2242.8 free,  15937.0 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2242.8 free,  15937.0 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2242.8 free,  15937.0 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2245.4 free,  15934.2 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2245.4 free,  15934.2 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2245.4 free,  15934.2 used, 110351.0 buff/cache
MiB Mem : 128530.7 total,   2189.9 free,  15989.8 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2189.9 free,  15989.8 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2189.9 free,  15989.8 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2325.7 free,  15853.9 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2325.7 free,  15853.9 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2325.7 free,  15853.9 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2266.5 free,  15913.1 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2266.5 free,  15913.1 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2266.5 free,  15913.1 used, 110351.1 buff/cache
MiB Mem : 128530.7 total,   2214.4 free,  15965.1 used, 110351.2 buff/cache
MiB Mem : 128530.7 total,   2214.4 free,  15965.1 used, 110351.2 buff/cache
MiB Mem : 128530.7 total,   2214.4 free,  15965.1 used, 110351.2 buff/cache
MiB Mem : 128530.7 total,   2346.4 free,  15900.1 used, 110284.2 buff/cache
MiB Mem : 128530.7 total,   2346.4 free,  15900.1 used, 110284.2 buff/cache
MiB Mem : 128530.7 total,   2346.4 free,  15900.1 used, 110284.2 buff/cache
MiB Mem : 128530.7 total,   2281.8 free,  15964.7 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2281.8 free,  15964.7 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2281.8 free,  15964.7 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2348.5 free,  15898.0 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2348.5 free,  15898.0 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2348.5 free,  15898.0 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2346.2 free,  15900.2 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2346.2 free,  15900.2 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2346.2 free,  15900.2 used, 110284.3 buff/cache
MiB Mem : 128530.7 total,   2282.2 free,  15963.7 used, 110284.8 buff/cache
MiB Mem : 128530.7 total,   2282.2 free,  15963.7 used, 110284.8 buff/cache
MiB Mem : 128530.7 total,   2282.2 free,  15963.7 used, 110284.8 buff/cache
MiB Mem : 128530.7 total,   2282.6 free,  15963.3 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2282.6 free,  15963.3 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2282.6 free,  15963.3 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2318.5 free,  15927.3 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2318.5 free,  15927.3 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2318.5 free,  15927.3 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2295.8 free,  15950.0 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2295.8 free,  15950.0 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2295.8 free,  15950.0 used, 110284.9 buff/cache
MiB Mem : 128530.7 total,   2309.8 free,  15936.0 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2309.8 free,  15936.0 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2309.8 free,  15936.0 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2318.8 free,  15926.9 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2318.8 free,  15926.9 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2318.8 free,  15926.9 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2316.5 free,  15929.2 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2316.5 free,  15929.2 used, 110285.0 buff/cache
MiB Mem : 128530.7 total,   2281.9 free,  15963.3 used, 110285.6 buff/cache
MiB Mem : 128530.7 total,   2281.9 free,  15963.3 used, 110285.6 buff/cache
MiB Mem : 128530.7 total,   2281.9 free,  15963.3 used, 110285.6 buff/cache
MiB Mem : 128530.7 total,   2341.6 free,  15903.5 used, 110285.6 buff/cache
MiB Mem : 128530.7 total,   2341.6 free,  15903.5 used, 110285.6 buff/cache
MiB Mem : 128530.7 total,   2341.6 free,  15903.5 used, 110285.6 buff/cache
MiB Mem : 128530.7 total,   2318.9 free,  15926.1 used, 110285.7 buff/cache
MiB Mem : 128530.7 total,   2318.9 free,  15926.1 used, 110285.7 buff/cache
MiB Mem : 128530.7 total,   2318.9 free,  15926.1 used, 110285.7 buff/cache
MiB Mem : 128530.7 total,   2247.5 free,  15997.0 used, 110286.2 buff/cache
MiB Mem : 128530.7 total,   2247.5 free,  15997.0 used, 110286.2 buff/cache
MiB Mem : 128530.7 total,   2247.5 free,  15997.0 used, 110286.2 buff/cache
MiB Mem : 128530.7 total,   2263.4 free,  15981.1 used, 110286.2 buff/cache
MiB Mem : 128530.7 total,   2263.4 free,  15981.1 used, 110286.2 buff/cache
MiB Mem : 128530.7 total,   2263.4 free,  15981.1 used, 110286.2 buff/cache
MiB Mem : 128530.7 total,   2328.7 free,  15915.8 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2328.7 free,  15915.8 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2328.7 free,  15915.8 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2326.6 free,  15917.9 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2326.6 free,  15917.9 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2326.6 free,  15917.9 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2309.8 free,  15934.6 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2309.8 free,  15934.6 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2309.8 free,  15934.6 used, 110286.3 buff/cache
MiB Mem : 128530.7 total,   2303.9 free,  15940.4 used, 110286.4 buff/cache
MiB Mem : 128530.7 total,   2303.9 free,  15940.4 used, 110286.4 buff/cache
MiB Mem : 128530.7 total,   2303.9 free,  15940.4 used, 110286.4 buff/cache
MiB Mem : 128530.7 total,   2351.3 free,  15893.0 used, 110286.4 buff/cache
MiB Mem : 128530.7 total,   2351.3 free,  15893.0 used, 110286.4 buff/cache
MiB Mem : 128530.7 total,   2351.3 free,  15893.0 used, 110286.4 buff/cache
MiB Mem : 128530.7 total,   2327.1 free,  15916.6 used, 110286.9 buff/cache
MiB Mem : 128530.7 total,   2327.1 free,  15916.6 used, 110286.9 buff/cache
MiB Mem : 128530.7 total,   2327.1 free,  15916.6 used, 110286.9 buff/cache
MiB Mem : 128530.7 total,   2348.2 free,  15895.5 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2348.2 free,  15895.5 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2348.2 free,  15895.5 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2355.7 free,  15888.0 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2355.7 free,  15888.0 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2355.7 free,  15888.0 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2306.6 free,  15937.1 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2306.6 free,  15937.1 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2306.6 free,  15937.1 used, 110287.0 buff/cache
MiB Mem : 128530.7 total,   2322.0 free,  15921.7 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2322.0 free,  15921.7 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2322.0 free,  15921.7 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2384.1 free,  15859.5 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2384.1 free,  15859.5 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2384.1 free,  15859.5 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2357.8 free,  15885.8 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2357.8 free,  15885.8 used, 110287.1 buff/cache
MiB Mem : 128530.7 total,   2306.3 free,  15937.2 used, 110287.2 buff/cache
MiB Mem : 128530.7 total,   2306.3 free,  15937.2 used, 110287.2 buff/cache
MiB Mem : 128530.7 total,   2306.3 free,  15937.2 used, 110287.2 buff/cache
MiB Mem : 128530.7 total,   2331.7 free,  15911.0 used, 110288.0 buff/cache
MiB Mem : 128530.7 total,   2331.7 free,  15911.0 used, 110288.0 buff/cache
MiB Mem : 128530.7 total,   2331.7 free,  15911.0 used, 110288.0 buff/cache
MiB Mem : 128530.7 total,   2284.4 free,  15957.8 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2284.4 free,  15957.8 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2284.4 free,  15957.8 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2273.8 free,  15968.3 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2273.8 free,  15968.3 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2273.8 free,  15968.3 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2330.8 free,  15911.3 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2330.8 free,  15911.3 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2330.8 free,  15911.3 used, 110288.6 buff/cache
MiB Mem : 128530.7 total,   2301.6 free,  15940.3 used, 110288.8 buff/cache
MiB Mem : 128530.7 total,   2301.6 free,  15940.3 used, 110288.8 buff/cache
MiB Mem : 128530.7 total,   2301.6 free,  15940.3 used, 110288.8 buff/cache
MiB Mem : 128530.7 total,   2276.8 free,  15965.1 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2276.8 free,  15965.1 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2276.8 free,  15965.1 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2274.1 free,  15967.8 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2274.1 free,  15967.8 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2274.1 free,  15967.8 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2252.6 free,  15989.2 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2252.6 free,  15989.2 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2252.6 free,  15989.2 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2321.9 free,  15920.0 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2321.9 free,  15920.0 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2321.9 free,  15920.0 used, 110288.9 buff/cache
MiB Mem : 128530.7 total,   2285.5 free,  15956.3 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2285.5 free,  15956.3 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2285.5 free,  15956.3 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2322.0 free,  15919.7 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2322.0 free,  15919.7 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2322.0 free,  15919.7 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2312.2 free,  15929.5 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2312.2 free,  15929.5 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2312.2 free,  15929.5 used, 110289.0 buff/cache
MiB Mem : 128530.7 total,   2274.4 free,  15967.3 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2274.4 free,  15967.3 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2274.4 free,  15967.3 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2249.3 free,  15992.3 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2249.3 free,  15992.3 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2249.3 free,  15992.3 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2301.9 free,  15939.7 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2301.9 free,  15939.7 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2301.9 free,  15939.7 used, 110289.1 buff/cache
MiB Mem : 128530.7 total,   2317.2 free,  15924.3 used, 110289.2 buff/cache
MiB Mem : 128530.7 total,   2317.2 free,  15924.3 used, 110289.2 buff/cache
MiB Mem : 128530.7 total,   2317.2 free,  15924.3 used, 110289.2 buff/cache
MiB Mem : 128530.7 total,   2311.1 free,  15930.1 used, 110289.5 buff/cache
MiB Mem : 128530.7 total,   2311.1 free,  15930.1 used, 110289.5 buff/cache
MiB Mem : 128530.7 total,   2311.1 free,  15930.1 used, 110289.5 buff/cache
MiB Mem : 128530.7 total,   2318.9 free,  15922.3 used, 110289.5 buff/cache
MiB Mem : 128530.7 total,   2318.9 free,  15922.3 used, 110289.5 buff/cache
MiB Mem : 128530.7 total,   2318.9 free,  15922.3 used, 110289.5 buff/cache
MiB Mem : 128530.7 total,   2244.1 free,  15996.6 used, 110290.0 buff/cache
MiB Mem : 128530.7 total,   2244.1 free,  15996.6 used, 110290.0 buff/cache
MiB Mem : 128530.7 total,   2244.1 free,  15996.6 used, 110290.0 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15932.7 used, 110290.6 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15932.7 used, 110290.6 buff/cache
