MiB Mem : 128530.7 total,   3746.9 free,  14348.6 used, 110435.2 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15428.0 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15428.0 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15428.0 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2706.8 free,  15430.8 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2706.8 free,  15430.8 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2706.8 free,  15430.8 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2697.3 free,  15440.3 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2697.3 free,  15440.3 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2697.3 free,  15440.3 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2693.7 free,  15443.9 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2693.7 free,  15443.9 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2693.7 free,  15443.9 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15439.4 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15439.4 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2709.8 free,  15427.7 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2709.8 free,  15427.7 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2709.8 free,  15427.7 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2677.4 free,  15460.2 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2677.4 free,  15460.2 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2677.4 free,  15460.2 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2691.5 free,  15446.1 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2691.5 free,  15446.1 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2691.5 free,  15446.1 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2701.7 free,  15435.8 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2701.7 free,  15435.8 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2701.7 free,  15435.8 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15439.4 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15439.4 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15439.4 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2706.8 free,  15430.7 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2706.8 free,  15430.7 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2706.8 free,  15430.7 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2710.9 free,  15426.5 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2710.9 free,  15426.5 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2710.9 free,  15426.5 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2705.0 free,  15432.5 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2705.0 free,  15432.5 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2705.0 free,  15432.5 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2709.3 free,  15428.2 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2709.3 free,  15428.2 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2709.3 free,  15428.2 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2711.9 free,  15425.6 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2711.9 free,  15425.6 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2711.9 free,  15425.6 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2726.2 free,  15411.2 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2726.2 free,  15411.2 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2726.2 free,  15411.2 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2710.6 free,  15426.8 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2710.6 free,  15426.8 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2710.6 free,  15426.8 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2717.4 free,  15420.0 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2717.4 free,  15420.0 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2717.4 free,  15420.0 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2734.3 free,  15403.1 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2734.3 free,  15403.1 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2734.3 free,  15403.1 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2707.1 free,  15430.3 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2707.1 free,  15430.3 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2707.1 free,  15430.3 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2722.5 free,  15414.8 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2722.5 free,  15414.8 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2722.5 free,  15414.8 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2723.5 free,  15413.9 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2723.5 free,  15413.9 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2723.5 free,  15413.9 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2701.4 free,  15435.9 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2701.4 free,  15435.9 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15427.7 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15427.7 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15427.7 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2722.9 free,  15414.4 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2722.9 free,  15414.4 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2722.9 free,  15414.4 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2735.5 free,  15401.8 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2735.5 free,  15401.8 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2735.5 free,  15401.8 used, 110393.4 buff/cache
MiB Mem : 128530.7 total,   2693.4 free,  15443.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2693.4 free,  15443.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2693.4 free,  15443.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2707.6 free,  15429.7 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2707.6 free,  15429.7 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2707.6 free,  15429.7 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15421.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15421.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15421.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2716.3 free,  15420.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2716.3 free,  15420.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2716.3 free,  15420.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2722.3 free,  15414.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2722.3 free,  15414.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2722.3 free,  15414.9 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2718.4 free,  15418.8 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2718.4 free,  15418.8 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2718.4 free,  15418.8 used, 110393.5 buff/cache
MiB Mem : 128530.7 total,   2708.5 free,  15428.7 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2708.5 free,  15428.7 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2708.5 free,  15428.7 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2715.0 free,  15422.1 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2715.0 free,  15422.1 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2715.0 free,  15422.1 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15421.9 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15421.9 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15421.9 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2724.2 free,  15412.9 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2724.2 free,  15412.9 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2724.2 free,  15412.9 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2708.9 free,  15428.2 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2708.9 free,  15428.2 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2708.9 free,  15428.2 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2732.8 free,  15404.3 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2732.8 free,  15404.3 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2732.8 free,  15404.3 used, 110393.6 buff/cache
MiB Mem : 128530.7 total,   2730.3 free,  15406.6 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2730.3 free,  15406.6 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2730.3 free,  15406.6 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2711.4 free,  15425.5 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2711.4 free,  15425.5 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2711.4 free,  15425.5 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2718.7 free,  15418.2 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2718.7 free,  15418.2 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2711.8 free,  15425.0 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2711.8 free,  15425.0 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2711.8 free,  15425.0 used, 110393.8 buff/cache
MiB Mem : 128530.7 total,   2696.8 free,  15440.1 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2696.8 free,  15440.1 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2696.8 free,  15440.1 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2696.4 free,  15440.4 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2696.4 free,  15440.4 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2696.4 free,  15440.4 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2694.0 free,  15442.8 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2694.0 free,  15442.8 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2694.0 free,  15442.8 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2709.0 free,  15427.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2709.0 free,  15427.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2709.0 free,  15427.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2678.8 free,  15458.0 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2678.8 free,  15458.0 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2678.8 free,  15458.0 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2700.8 free,  15435.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2700.8 free,  15435.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2700.8 free,  15435.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2706.9 free,  15429.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2706.9 free,  15429.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2706.9 free,  15429.9 used, 110393.9 buff/cache
MiB Mem : 128530.7 total,   2696.8 free,  15439.9 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2696.8 free,  15439.9 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2696.8 free,  15439.9 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2704.3 free,  15432.4 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2704.3 free,  15432.4 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2704.3 free,  15432.4 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2712.2 free,  15424.5 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2712.2 free,  15424.5 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2712.2 free,  15424.5 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2692.9 free,  15443.9 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2692.9 free,  15443.9 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2692.9 free,  15443.9 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2684.0 free,  15452.7 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2684.0 free,  15452.7 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2684.0 free,  15452.7 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2691.4 free,  15445.3 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2691.4 free,  15445.3 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2691.4 free,  15445.3 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15427.5 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15427.5 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15427.5 used, 110394.0 buff/cache
MiB Mem : 128530.7 total,   2673.9 free,  15462.7 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2673.9 free,  15462.7 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2673.9 free,  15462.7 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2689.6 free,  15447.1 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2689.6 free,  15447.1 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2689.6 free,  15447.1 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2703.3 free,  15433.4 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2703.3 free,  15433.4 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2679.1 free,  15457.5 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2679.1 free,  15457.5 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2679.1 free,  15457.5 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2704.1 free,  15432.5 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2704.1 free,  15432.5 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2704.1 free,  15432.5 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2702.4 free,  15434.2 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2702.4 free,  15434.2 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2702.4 free,  15434.2 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2691.4 free,  15445.2 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2691.4 free,  15445.2 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2691.4 free,  15445.2 used, 110394.1 buff/cache
MiB Mem : 128530.7 total,   2688.2 free,  15448.4 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2688.2 free,  15448.4 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2688.2 free,  15448.4 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.0 free,  15434.6 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.0 free,  15434.6 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.0 free,  15434.6 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2712.7 free,  15423.8 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2712.7 free,  15423.8 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2712.7 free,  15423.8 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.4 free,  15434.1 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.4 free,  15434.1 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.4 free,  15434.1 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2694.6 free,  15441.9 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2694.6 free,  15441.9 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2694.6 free,  15441.9 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2709.8 free,  15426.7 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2709.8 free,  15426.7 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2709.8 free,  15426.7 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.8 free,  15433.7 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.8 free,  15433.7 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2702.8 free,  15433.7 used, 110394.2 buff/cache
MiB Mem : 128530.7 total,   2715.0 free,  15421.5 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2715.0 free,  15421.5 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2715.0 free,  15421.5 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15423.2 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15423.2 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15423.2 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2693.6 free,  15442.8 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2693.6 free,  15442.8 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2693.6 free,  15442.8 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2687.0 free,  15449.4 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2687.0 free,  15449.4 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2687.0 free,  15449.4 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2691.0 free,  15445.4 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2691.0 free,  15445.4 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2691.0 free,  15445.4 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2720.8 free,  15415.6 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2720.8 free,  15415.6 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2720.8 free,  15415.6 used, 110394.3 buff/cache
MiB Mem : 128530.7 total,   2690.7 free,  15445.7 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2690.7 free,  15445.7 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2695.8 free,  15440.6 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2695.8 free,  15440.6 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2695.8 free,  15440.6 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2702.3 free,  15434.0 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2702.3 free,  15434.0 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2702.3 free,  15434.0 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2690.3 free,  15446.1 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2690.3 free,  15446.1 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2690.3 free,  15446.1 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2705.3 free,  15431.0 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2705.3 free,  15431.0 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2705.3 free,  15431.0 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2707.9 free,  15428.4 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2707.9 free,  15428.4 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2707.9 free,  15428.4 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2695.4 free,  15440.9 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2695.4 free,  15440.9 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2695.4 free,  15440.9 used, 110394.4 buff/cache
MiB Mem : 128530.7 total,   2698.0 free,  15438.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2698.0 free,  15438.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2698.0 free,  15438.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2703.1 free,  15433.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2703.1 free,  15433.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2703.1 free,  15433.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2719.8 free,  15416.4 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2719.8 free,  15416.4 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2719.8 free,  15416.4 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15426.7 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15426.7 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15426.7 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2713.7 free,  15422.5 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2713.7 free,  15422.5 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2713.7 free,  15422.5 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2726.0 free,  15410.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2726.0 free,  15410.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2726.0 free,  15410.2 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2698.6 free,  15437.6 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2698.6 free,  15437.6 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2698.6 free,  15437.6 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2724.4 free,  15411.8 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2724.4 free,  15411.8 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2724.4 free,  15411.8 used, 110394.5 buff/cache
MiB Mem : 128530.7 total,   2709.0 free,  15427.2 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2709.0 free,  15427.2 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2709.0 free,  15427.2 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2706.4 free,  15429.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2706.4 free,  15429.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2706.4 free,  15429.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2703.0 free,  15433.2 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2703.0 free,  15433.2 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2703.0 free,  15433.2 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2718.1 free,  15418.1 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2718.1 free,  15418.1 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2720.4 free,  15415.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2720.4 free,  15415.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2720.4 free,  15415.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2692.3 free,  15443.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2692.3 free,  15443.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2692.3 free,  15443.7 used, 110394.6 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15426.9 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15426.9 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15426.9 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2721.4 free,  15414.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2721.4 free,  15414.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2721.4 free,  15414.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15423.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15423.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15423.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2728.2 free,  15407.8 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2728.2 free,  15407.8 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2728.2 free,  15407.8 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2719.3 free,  15416.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2719.3 free,  15416.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2719.3 free,  15416.7 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2711.7 free,  15424.3 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2711.7 free,  15424.3 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2711.7 free,  15424.3 used, 110394.7 buff/cache
MiB Mem : 128530.7 total,   2692.5 free,  15443.5 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2692.5 free,  15443.5 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2692.5 free,  15443.5 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2713.5 free,  15422.5 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2713.5 free,  15422.5 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2713.5 free,  15422.5 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2726.0 free,  15410.0 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2726.0 free,  15410.0 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2726.0 free,  15410.0 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2693.6 free,  15442.3 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2693.6 free,  15442.3 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2693.6 free,  15442.3 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2706.0 free,  15429.9 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2706.0 free,  15429.9 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2706.0 free,  15429.9 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2718.7 free,  15417.2 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2718.7 free,  15417.2 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2718.7 free,  15417.2 used, 110394.8 buff/cache
MiB Mem : 128530.7 total,   2704.2 free,  15431.7 used, 110394.9 buff/cache
MiB Mem : 128530.7 total,   2704.2 free,  15431.7 used, 110394.9 buff/cache
MiB Mem : 128530.7 total,   2704.2 free,  15431.7 used, 110394.9 buff/cache
