MiB Mem : 128530.7 total,   3795.8 free,  14507.3 used, 110227.7 buff/cache
MiB Mem : 128530.7 total,   2361.8 free,  15840.4 used, 110328.5 buff/cache
MiB Mem : 128530.7 total,   2361.8 free,  15840.4 used, 110328.5 buff/cache
MiB Mem : 128530.7 total,   2361.8 free,  15840.4 used, 110328.5 buff/cache
MiB Mem : 128530.7 total,   2320.4 free,  15881.3 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2320.4 free,  15881.3 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2320.4 free,  15881.3 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2340.8 free,  15860.8 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2340.8 free,  15860.8 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2340.8 free,  15860.8 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2287.6 free,  15914.0 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2287.6 free,  15914.0 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2287.6 free,  15914.0 used, 110329.1 buff/cache
MiB Mem : 128530.7 total,   2324.2 free,  15877.4 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2324.2 free,  15877.4 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2324.2 free,  15877.4 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2357.0 free,  15844.5 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2357.0 free,  15844.5 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2357.0 free,  15844.5 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2310.6 free,  15890.9 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2310.6 free,  15890.9 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2310.6 free,  15890.9 used, 110329.2 buff/cache
MiB Mem : 128530.7 total,   2334.9 free,  15866.0 used, 110329.8 buff/cache
MiB Mem : 128530.7 total,   2334.9 free,  15866.0 used, 110329.8 buff/cache
MiB Mem : 128530.7 total,   2334.9 free,  15866.0 used, 110329.8 buff/cache
MiB Mem : 128530.7 total,   2322.9 free,  15878.0 used, 110329.8 buff/cache
MiB Mem : 128530.7 total,   2322.9 free,  15878.0 used, 110329.8 buff/cache
MiB Mem : 128530.7 total,   2322.9 free,  15878.0 used, 110329.8 buff/cache
MiB Mem : 128530.7 total,   2288.4 free,  15912.5 used, 110329.9 buff/cache
MiB Mem : 128530.7 total,   2288.4 free,  15912.5 used, 110329.9 buff/cache
MiB Mem : 128530.7 total,   2288.4 free,  15912.5 used, 110329.9 buff/cache
MiB Mem : 128530.7 total,   2330.2 free,  15870.6 used, 110329.9 buff/cache
MiB Mem : 128530.7 total,   2330.2 free,  15870.6 used, 110329.9 buff/cache
MiB Mem : 128530.7 total,   2330.2 free,  15870.6 used, 110329.9 buff/cache
MiB Mem : 128530.7 total,   2296.9 free,  15903.9 used, 110330.0 buff/cache
MiB Mem : 128530.7 total,   2296.9 free,  15903.9 used, 110330.0 buff/cache
MiB Mem : 128530.7 total,   2296.9 free,  15903.9 used, 110330.0 buff/cache
MiB Mem : 128530.7 total,   2372.8 free,  15827.4 used, 110330.5 buff/cache
MiB Mem : 128530.7 total,   2372.8 free,  15827.4 used, 110330.5 buff/cache
MiB Mem : 128530.7 total,   2372.8 free,  15827.4 used, 110330.5 buff/cache
MiB Mem : 128530.7 total,   2330.0 free,  15870.1 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2330.0 free,  15870.1 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2330.0 free,  15870.1 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2355.2 free,  15845.0 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2355.2 free,  15845.0 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2355.2 free,  15845.0 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2349.9 free,  15850.2 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2349.9 free,  15850.2 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2349.9 free,  15850.2 used, 110330.6 buff/cache
MiB Mem : 128530.7 total,   2326.6 free,  15873.5 used, 110330.7 buff/cache
MiB Mem : 128530.7 total,   2326.6 free,  15873.5 used, 110330.7 buff/cache
MiB Mem : 128530.7 total,   2326.6 free,  15873.5 used, 110330.7 buff/cache
MiB Mem : 128530.7 total,   2310.9 free,  15889.2 used, 110330.7 buff/cache
MiB Mem : 128530.7 total,   2310.9 free,  15889.2 used, 110330.7 buff/cache
MiB Mem : 128530.7 total,   2310.9 free,  15889.2 used, 110330.7 buff/cache
MiB Mem : 128530.7 total,   2337.1 free,  15862.4 used, 110331.2 buff/cache
MiB Mem : 128530.7 total,   2337.1 free,  15862.4 used, 110331.2 buff/cache
MiB Mem : 128530.7 total,   2268.7 free,  15930.8 used, 110331.3 buff/cache
MiB Mem : 128530.7 total,   2268.7 free,  15930.8 used, 110331.3 buff/cache
MiB Mem : 128530.7 total,   2268.7 free,  15930.8 used, 110331.3 buff/cache
MiB Mem : 128530.7 total,   2345.2 free,  15854.2 used, 110331.3 buff/cache
MiB Mem : 128530.7 total,   2345.2 free,  15854.2 used, 110331.3 buff/cache
MiB Mem : 128530.7 total,   2345.2 free,  15854.2 used, 110331.3 buff/cache
MiB Mem : 128530.7 total,   2305.2 free,  15893.7 used, 110331.8 buff/cache
MiB Mem : 128530.7 total,   2305.2 free,  15893.7 used, 110331.8 buff/cache
MiB Mem : 128530.7 total,   2305.2 free,  15893.7 used, 110331.8 buff/cache
MiB Mem : 128530.7 total,   2310.5 free,  15888.4 used, 110331.9 buff/cache
MiB Mem : 128530.7 total,   2310.5 free,  15888.4 used, 110331.9 buff/cache
MiB Mem : 128530.7 total,   2310.5 free,  15888.4 used, 110331.9 buff/cache
MiB Mem : 128530.7 total,   2317.0 free,  15881.3 used, 110332.4 buff/cache
MiB Mem : 128530.7 total,   2317.0 free,  15881.3 used, 110332.4 buff/cache
MiB Mem : 128530.7 total,   2317.0 free,  15881.3 used, 110332.4 buff/cache
MiB Mem : 128530.7 total,   2310.6 free,  15887.2 used, 110332.9 buff/cache
MiB Mem : 128530.7 total,   2310.6 free,  15887.2 used, 110332.9 buff/cache
