MiB Mem : 128530.7 total,   3879.5 free,  14234.4 used, 110416.8 buff/cache
MiB Mem : 128530.7 total,   2720.1 free,  15269.8 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2729.1 free,  15260.9 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2729.1 free,  15260.9 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2729.1 free,  15260.9 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2705.4 free,  15284.5 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2705.4 free,  15284.5 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2705.4 free,  15284.5 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2725.2 free,  15264.7 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2725.2 free,  15264.7 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2725.2 free,  15264.7 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2732.0 free,  15257.9 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2732.0 free,  15257.9 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2732.0 free,  15257.9 used, 110540.8 buff/cache
MiB Mem : 128530.7 total,   2732.1 free,  15257.8 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2732.1 free,  15257.8 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2732.1 free,  15257.8 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2724.7 free,  15265.2 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2724.7 free,  15265.2 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2724.7 free,  15265.2 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2728.0 free,  15261.9 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2728.0 free,  15261.9 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2728.0 free,  15261.9 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2752.9 free,  15236.9 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2752.9 free,  15236.9 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2752.9 free,  15236.9 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2721.6 free,  15268.2 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2721.6 free,  15268.2 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2721.6 free,  15268.2 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2722.0 free,  15267.8 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2722.0 free,  15267.8 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2722.0 free,  15267.8 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2726.7 free,  15263.1 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2726.7 free,  15263.1 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2726.7 free,  15263.1 used, 110540.9 buff/cache
MiB Mem : 128530.7 total,   2703.6 free,  15286.2 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2703.6 free,  15286.2 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2703.6 free,  15286.2 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2733.6 free,  15256.1 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2733.6 free,  15256.1 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2724.6 free,  15265.1 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2724.6 free,  15265.1 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2724.6 free,  15265.1 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15280.6 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15280.6 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2709.2 free,  15280.6 used, 110541.0 buff/cache
MiB Mem : 128530.7 total,   2713.0 free,  15276.2 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2713.0 free,  15276.2 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2713.0 free,  15276.2 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2725.9 free,  15263.3 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2725.9 free,  15263.3 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2725.9 free,  15263.3 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2733.4 free,  15255.8 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2733.4 free,  15255.8 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2733.4 free,  15255.8 used, 110541.5 buff/cache
MiB Mem : 128530.7 total,   2710.0 free,  15279.2 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2710.0 free,  15279.2 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2710.0 free,  15279.2 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2712.1 free,  15277.1 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2712.1 free,  15277.1 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2712.1 free,  15277.1 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2729.0 free,  15260.1 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2729.0 free,  15260.1 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2729.0 free,  15260.1 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2709.1 free,  15280.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2709.1 free,  15280.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2709.1 free,  15280.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2710.1 free,  15279.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2710.1 free,  15279.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2710.1 free,  15279.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15275.8 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15275.8 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15275.8 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15293.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15293.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15293.0 used, 110541.6 buff/cache
MiB Mem : 128530.7 total,   2713.8 free,  15275.2 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2713.8 free,  15275.2 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2713.8 free,  15275.2 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2717.9 free,  15271.2 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2717.9 free,  15271.2 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2717.9 free,  15271.2 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2719.1 free,  15270.0 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2719.1 free,  15270.0 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2719.1 free,  15270.0 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2687.7 free,  15301.3 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2687.7 free,  15301.3 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2687.7 free,  15301.3 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2708.3 free,  15280.7 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2708.3 free,  15280.7 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2708.3 free,  15280.7 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2711.0 free,  15278.0 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2711.0 free,  15278.0 used, 110541.7 buff/cache
MiB Mem : 128530.7 total,   2686.9 free,  15302.1 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2686.9 free,  15302.1 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2686.9 free,  15302.1 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2700.2 free,  15288.8 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2700.2 free,  15288.8 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2700.2 free,  15288.8 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2701.6 free,  15287.4 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2701.6 free,  15287.4 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2701.6 free,  15287.4 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2687.9 free,  15301.1 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2687.9 free,  15301.1 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2687.9 free,  15301.1 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15290.8 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15290.8 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2698.1 free,  15290.8 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2704.6 free,  15284.4 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2704.6 free,  15284.4 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2704.6 free,  15284.4 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2730.5 free,  15258.5 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2730.5 free,  15258.5 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2730.5 free,  15258.5 used, 110541.8 buff/cache
MiB Mem : 128530.7 total,   2709.5 free,  15279.4 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2709.5 free,  15279.4 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2709.5 free,  15279.4 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15285.0 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15285.0 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15285.0 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2709.1 free,  15279.8 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2709.1 free,  15279.8 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2709.1 free,  15279.8 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2693.0 free,  15295.9 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2693.0 free,  15295.9 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2693.0 free,  15295.9 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2704.1 free,  15284.7 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2704.1 free,  15284.7 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2704.1 free,  15284.7 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2703.2 free,  15285.6 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2703.2 free,  15285.6 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2703.2 free,  15285.6 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2697.2 free,  15291.6 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2697.2 free,  15291.6 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2697.2 free,  15291.6 used, 110541.9 buff/cache
MiB Mem : 128530.7 total,   2694.8 free,  15293.9 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2694.8 free,  15293.9 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2694.8 free,  15293.9 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2704.3 free,  15284.4 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2704.3 free,  15284.4 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2704.3 free,  15284.4 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2711.6 free,  15277.2 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2711.6 free,  15277.2 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2711.6 free,  15277.2 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2688.9 free,  15299.8 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2688.9 free,  15299.8 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2688.9 free,  15299.8 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2692.8 free,  15295.9 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2692.8 free,  15295.9 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2692.8 free,  15295.9 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2701.0 free,  15287.7 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2701.0 free,  15287.7 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2701.0 free,  15287.7 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2688.1 free,  15300.6 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2688.1 free,  15300.6 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2688.1 free,  15300.6 used, 110542.0 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15276.2 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15276.2 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15276.2 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15279.1 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15279.1 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15279.1 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2693.5 free,  15295.2 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2693.5 free,  15295.2 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2693.5 free,  15295.2 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2707.0 free,  15281.6 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2707.0 free,  15281.6 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2707.0 free,  15281.6 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2707.8 free,  15280.8 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2707.8 free,  15280.8 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2707.8 free,  15280.8 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2694.6 free,  15294.0 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2694.6 free,  15294.0 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2694.6 free,  15294.0 used, 110542.1 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15292.5 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15292.5 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15292.5 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2701.8 free,  15286.8 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2701.8 free,  15286.8 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2701.8 free,  15286.8 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2714.9 free,  15273.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2714.9 free,  15273.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2714.9 free,  15273.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2696.9 free,  15291.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2696.9 free,  15291.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2696.9 free,  15291.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2707.5 free,  15281.0 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2707.5 free,  15281.0 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2707.5 free,  15281.0 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2725.2 free,  15263.3 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2725.2 free,  15263.3 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2725.2 free,  15263.3 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2700.9 free,  15287.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2700.9 free,  15287.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2700.9 free,  15287.6 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2708.6 free,  15279.9 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2708.6 free,  15279.9 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2708.6 free,  15279.9 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2724.3 free,  15264.1 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2724.3 free,  15264.1 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2724.3 free,  15264.1 used, 110542.2 buff/cache
MiB Mem : 128530.7 total,   2700.2 free,  15288.2 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2700.2 free,  15288.2 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2703.6 free,  15284.8 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2703.6 free,  15284.8 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2703.6 free,  15284.8 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2723.2 free,  15265.2 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2723.2 free,  15265.2 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2723.2 free,  15265.2 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2735.7 free,  15252.7 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2735.7 free,  15252.7 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2735.7 free,  15252.7 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2696.9 free,  15291.4 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2696.9 free,  15291.4 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2696.9 free,  15291.4 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2711.8 free,  15276.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2711.8 free,  15276.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2711.8 free,  15276.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2722.6 free,  15265.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2722.6 free,  15265.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2722.6 free,  15265.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2713.8 free,  15274.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2713.8 free,  15274.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2713.8 free,  15274.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2716.5 free,  15271.9 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2716.5 free,  15271.9 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2716.5 free,  15271.9 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2726.6 free,  15261.8 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2726.6 free,  15261.8 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2726.6 free,  15261.8 used, 110542.3 buff/cache
MiB Mem : 128530.7 total,   2716.9 free,  15271.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2716.9 free,  15271.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2716.9 free,  15271.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2711.7 free,  15276.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2711.7 free,  15276.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2711.7 free,  15276.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2716.8 free,  15271.6 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2716.8 free,  15271.6 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2716.8 free,  15271.6 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2728.8 free,  15259.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2728.8 free,  15259.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2728.8 free,  15259.5 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2693.7 free,  15294.6 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2693.7 free,  15294.6 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2693.7 free,  15294.6 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15279.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15279.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15279.7 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2724.2 free,  15264.1 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2724.2 free,  15264.1 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2724.2 free,  15264.1 used, 110542.4 buff/cache
MiB Mem : 128530.7 total,   2703.5 free,  15284.8 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2703.5 free,  15284.8 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2703.5 free,  15284.8 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2708.2 free,  15280.1 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2708.2 free,  15280.1 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2708.2 free,  15280.1 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15273.0 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15273.0 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15284.3 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15284.3 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15284.3 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2694.4 free,  15293.8 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2694.4 free,  15293.8 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2694.4 free,  15293.8 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2700.6 free,  15287.7 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2700.6 free,  15287.7 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2700.6 free,  15287.7 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2721.4 free,  15266.9 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2721.4 free,  15266.9 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2721.4 free,  15266.9 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2697.6 free,  15290.6 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2697.6 free,  15290.6 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2697.6 free,  15290.6 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2715.9 free,  15272.3 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2715.9 free,  15272.3 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2715.9 free,  15272.3 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2724.7 free,  15263.5 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2724.7 free,  15263.5 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2724.7 free,  15263.5 used, 110542.5 buff/cache
MiB Mem : 128530.7 total,   2709.9 free,  15278.3 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2709.9 free,  15278.3 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2709.9 free,  15278.3 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15275.8 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15275.8 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2712.4 free,  15275.8 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15274.9 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15274.9 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2713.3 free,  15274.9 used, 110542.6 buff/cache
MiB Mem : 128530.7 total,   2698.9 free,  15288.7 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2698.9 free,  15288.7 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2698.9 free,  15288.7 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15278.9 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15278.9 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15278.9 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2704.5 free,  15283.1 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2704.5 free,  15283.1 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2704.5 free,  15283.1 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2712.5 free,  15275.1 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2712.5 free,  15275.1 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2712.5 free,  15275.1 used, 110543.1 buff/cache
MiB Mem : 128530.7 total,   2701.6 free,  15286.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2701.6 free,  15286.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2701.6 free,  15286.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2707.5 free,  15280.1 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2707.5 free,  15280.1 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2707.5 free,  15280.1 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15278.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15278.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2709.6 free,  15278.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2684.6 free,  15302.9 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2684.6 free,  15302.9 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2684.6 free,  15302.9 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2701.4 free,  15286.1 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2701.4 free,  15286.1 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2691.5 free,  15296.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2691.5 free,  15296.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2691.5 free,  15296.0 used, 110543.2 buff/cache
MiB Mem : 128530.7 total,   2693.4 free,  15294.1 used, 110543.3 buff/cache
MiB Mem : 128530.7 total,   2693.4 free,  15294.1 used, 110543.3 buff/cache
MiB Mem : 128530.7 total,   2693.4 free,  15294.1 used, 110543.3 buff/cache
MiB Mem : 128530.7 total,   2692.5 free,  15295.0 used, 110543.3 buff/cache
MiB Mem : 128530.7 total,   2692.5 free,  15295.0 used, 110543.3 buff/cache
MiB Mem : 128530.7 total,   2692.5 free,  15295.0 used, 110543.3 buff/cache
MiB Mem : 128530.7 total,   2707.0 free,  15280.5 used, 110543.3 buff/cache
