MiB Mem : 128530.7 total,   3824.9 free,  14444.7 used, 110261.1 buff/cache
MiB Mem : 128530.7 total,   2280.3 free,  15885.0 used, 110365.4 buff/cache
MiB Mem : 128530.7 total,   2313.7 free,  15851.5 used, 110365.5 buff/cache
MiB Mem : 128530.7 total,   2313.7 free,  15851.5 used, 110365.5 buff/cache
MiB Mem : 128530.7 total,   2313.7 free,  15851.5 used, 110365.5 buff/cache
MiB Mem : 128530.7 total,   2343.4 free,  15821.8 used, 110365.5 buff/cache
MiB Mem : 128530.7 total,   2343.4 free,  15821.8 used, 110365.5 buff/cache
MiB Mem : 128530.7 total,   2343.4 free,  15821.8 used, 110365.5 buff/cache
MiB Mem : 128530.7 total,   2345.0 free,  15820.1 used, 110365.6 buff/cache
MiB Mem : 128530.7 total,   2345.0 free,  15820.1 used, 110365.6 buff/cache
MiB Mem : 128530.7 total,   2345.0 free,  15820.1 used, 110365.6 buff/cache
MiB Mem : 128530.7 total,   2369.2 free,  15795.4 used, 110366.1 buff/cache
MiB Mem : 128530.7 total,   2369.2 free,  15795.4 used, 110366.1 buff/cache
MiB Mem : 128530.7 total,   2369.2 free,  15795.4 used, 110366.1 buff/cache
MiB Mem : 128530.7 total,   2357.1 free,  15807.4 used, 110366.2 buff/cache
MiB Mem : 128530.7 total,   2357.1 free,  15807.4 used, 110366.2 buff/cache
MiB Mem : 128530.7 total,   2357.1 free,  15807.4 used, 110366.2 buff/cache
MiB Mem : 128530.7 total,   2288.4 free,  15876.1 used, 110366.2 buff/cache
MiB Mem : 128530.7 total,   2288.4 free,  15876.1 used, 110366.2 buff/cache
MiB Mem : 128530.7 total,   2288.4 free,  15876.1 used, 110366.2 buff/cache
MiB Mem : 128530.7 total,   2353.4 free,  15811.0 used, 110366.3 buff/cache
MiB Mem : 128530.7 total,   2353.4 free,  15811.0 used, 110366.3 buff/cache
MiB Mem : 128530.7 total,   2353.4 free,  15811.0 used, 110366.3 buff/cache
MiB Mem : 128530.7 total,   2340.5 free,  15823.9 used, 110366.3 buff/cache
MiB Mem : 128530.7 total,   2340.5 free,  15823.9 used, 110366.3 buff/cache
MiB Mem : 128530.7 total,   2340.5 free,  15823.9 used, 110366.3 buff/cache
MiB Mem : 128530.7 total,   2356.1 free,  15808.0 used, 110366.6 buff/cache
MiB Mem : 128530.7 total,   2356.1 free,  15808.0 used, 110366.6 buff/cache
MiB Mem : 128530.7 total,   2356.1 free,  15808.0 used, 110366.6 buff/cache
MiB Mem : 128530.7 total,   2345.1 free,  15818.5 used, 110367.2 buff/cache
MiB Mem : 128530.7 total,   2345.1 free,  15818.5 used, 110367.2 buff/cache
MiB Mem : 128530.7 total,   2345.1 free,  15818.5 used, 110367.2 buff/cache
MiB Mem : 128530.7 total,   2343.2 free,  15819.3 used, 110368.2 buff/cache
MiB Mem : 128530.7 total,   2343.2 free,  15819.3 used, 110368.2 buff/cache
MiB Mem : 128530.7 total,   2343.2 free,  15819.3 used, 110368.2 buff/cache
MiB Mem : 128530.7 total,   2359.2 free,  15803.2 used, 110368.3 buff/cache
MiB Mem : 128530.7 total,   2359.2 free,  15803.2 used, 110368.3 buff/cache
MiB Mem : 128530.7 total,   2359.2 free,  15803.2 used, 110368.3 buff/cache
MiB Mem : 128530.7 total,   2351.1 free,  15807.0 used, 110372.6 buff/cache
MiB Mem : 128530.7 total,   2351.1 free,  15807.0 used, 110372.6 buff/cache
MiB Mem : 128530.7 total,   2351.1 free,  15807.0 used, 110372.6 buff/cache
MiB Mem : 128530.7 total,   2357.0 free,  15800.1 used, 110373.6 buff/cache
MiB Mem : 128530.7 total,   2357.0 free,  15800.1 used, 110373.6 buff/cache
MiB Mem : 128530.7 total,   2357.0 free,  15800.1 used, 110373.6 buff/cache
MiB Mem : 128530.7 total,   2331.5 free,  15825.5 used, 110373.7 buff/cache
MiB Mem : 128530.7 total,   2331.5 free,  15825.5 used, 110373.7 buff/cache
MiB Mem : 128530.7 total,   2331.5 free,  15825.5 used, 110373.7 buff/cache
MiB Mem : 128530.7 total,   2347.7 free,  15809.3 used, 110373.8 buff/cache
MiB Mem : 128530.7 total,   2347.7 free,  15809.3 used, 110373.8 buff/cache
MiB Mem : 128530.7 total,   2347.7 free,  15809.3 used, 110373.8 buff/cache
MiB Mem : 128530.7 total,   2318.5 free,  15838.4 used, 110373.8 buff/cache
MiB Mem : 128530.7 total,   2318.5 free,  15838.4 used, 110373.8 buff/cache
MiB Mem : 128530.7 total,   2299.5 free,  15856.8 used, 110374.4 buff/cache
MiB Mem : 128530.7 total,   2299.5 free,  15856.8 used, 110374.4 buff/cache
MiB Mem : 128530.7 total,   2299.5 free,  15856.8 used, 110374.4 buff/cache
MiB Mem : 128530.7 total,   2354.0 free,  15802.3 used, 110374.4 buff/cache
MiB Mem : 128530.7 total,   2354.0 free,  15802.3 used, 110374.4 buff/cache
MiB Mem : 128530.7 total,   2354.0 free,  15802.3 used, 110374.4 buff/cache
MiB Mem : 128530.7 total,   2325.7 free,  15830.6 used, 110374.5 buff/cache
MiB Mem : 128530.7 total,   2325.7 free,  15830.6 used, 110374.5 buff/cache
MiB Mem : 128530.7 total,   2325.7 free,  15830.6 used, 110374.5 buff/cache
MiB Mem : 128530.7 total,   2301.8 free,  15854.4 used, 110374.5 buff/cache
MiB Mem : 128530.7 total,   2301.8 free,  15854.4 used, 110374.5 buff/cache
MiB Mem : 128530.7 total,   2301.8 free,  15854.4 used, 110374.5 buff/cache
MiB Mem : 128530.7 total,   2363.7 free,  15790.5 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   2363.7 free,  15790.5 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   2363.7 free,  15790.5 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   2299.1 free,  15854.4 used, 110377.2 buff/cache
MiB Mem : 128530.7 total,   2299.1 free,  15854.4 used, 110377.2 buff/cache
MiB Mem : 128530.7 total,   2299.1 free,  15854.4 used, 110377.2 buff/cache
MiB Mem : 128530.7 total,   2321.6 free,  15831.4 used, 110377.7 buff/cache
MiB Mem : 128530.7 total,   2321.6 free,  15831.4 used, 110377.7 buff/cache
MiB Mem : 128530.7 total,   2321.6 free,  15831.4 used, 110377.7 buff/cache
MiB Mem : 128530.7 total,   2314.0 free,  15839.0 used, 110377.8 buff/cache
MiB Mem : 128530.7 total,   2314.0 free,  15839.0 used, 110377.8 buff/cache
MiB Mem : 128530.7 total,   2314.0 free,  15839.0 used, 110377.8 buff/cache
MiB Mem : 128530.7 total,   2305.5 free,  15847.5 used, 110377.8 buff/cache
MiB Mem : 128530.7 total,   2305.5 free,  15847.5 used, 110377.8 buff/cache
MiB Mem : 128530.7 total,   2305.5 free,  15847.5 used, 110377.8 buff/cache
MiB Mem : 128530.7 total,   2324.9 free,  15826.9 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   2324.9 free,  15826.9 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   2324.9 free,  15826.9 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   2328.2 free,  15823.1 used, 110379.4 buff/cache
MiB Mem : 128530.7 total,   2328.2 free,  15823.1 used, 110379.4 buff/cache
MiB Mem : 128530.7 total,   2328.2 free,  15823.1 used, 110379.4 buff/cache
MiB Mem : 128530.7 total,   2321.4 free,  15829.4 used, 110380.0 buff/cache
MiB Mem : 128530.7 total,   2321.4 free,  15829.4 used, 110380.0 buff/cache
MiB Mem : 128530.7 total,   2321.4 free,  15829.4 used, 110380.0 buff/cache
MiB Mem : 128530.7 total,   2330.5 free,  15820.1 used, 110380.0 buff/cache
MiB Mem : 128530.7 total,   2330.5 free,  15820.1 used, 110380.0 buff/cache
MiB Mem : 128530.7 total,   2330.5 free,  15820.1 used, 110380.0 buff/cache
MiB Mem : 128530.7 total,   2300.4 free,  15850.3 used, 110380.1 buff/cache
MiB Mem : 128530.7 total,   2300.4 free,  15850.3 used, 110380.1 buff/cache
MiB Mem : 128530.7 total,   2300.4 free,  15850.3 used, 110380.1 buff/cache
MiB Mem : 128530.7 total,   2310.0 free,  15840.6 used, 110380.1 buff/cache
MiB Mem : 128530.7 total,   2310.0 free,  15840.6 used, 110380.1 buff/cache
MiB Mem : 128530.7 total,   2310.0 free,  15840.6 used, 110380.1 buff/cache
MiB Mem : 128530.7 total,   2340.8 free,  15809.1 used, 110380.7 buff/cache
MiB Mem : 128530.7 total,   2340.8 free,  15809.1 used, 110380.7 buff/cache
MiB Mem : 128530.7 total,   2340.8 free,  15809.1 used, 110380.7 buff/cache
MiB Mem : 128530.7 total,   2370.3 free,  15779.6 used, 110380.8 buff/cache
MiB Mem : 128530.7 total,   2370.3 free,  15779.6 used, 110380.8 buff/cache
MiB Mem : 128530.7 total,   2350.4 free,  15799.0 used, 110381.3 buff/cache
MiB Mem : 128530.7 total,   2350.4 free,  15799.0 used, 110381.3 buff/cache
MiB Mem : 128530.7 total,   2350.4 free,  15799.0 used, 110381.3 buff/cache
MiB Mem : 128530.7 total,   2312.8 free,  15836.5 used, 110381.4 buff/cache
MiB Mem : 128530.7 total,   2312.8 free,  15836.5 used, 110381.4 buff/cache
MiB Mem : 128530.7 total,   2312.8 free,  15836.5 used, 110381.4 buff/cache
MiB Mem : 128530.7 total,   2346.1 free,  15802.7 used, 110381.9 buff/cache
MiB Mem : 128530.7 total,   2346.1 free,  15802.7 used, 110381.9 buff/cache
MiB Mem : 128530.7 total,   2346.1 free,  15802.7 used, 110381.9 buff/cache
MiB Mem : 128530.7 total,   2362.8 free,  15785.9 used, 110382.0 buff/cache
MiB Mem : 128530.7 total,   2362.8 free,  15785.9 used, 110382.0 buff/cache
MiB Mem : 128530.7 total,   2362.8 free,  15785.9 used, 110382.0 buff/cache
MiB Mem : 128530.7 total,   2385.7 free,  15763.0 used, 110382.0 buff/cache
MiB Mem : 128530.7 total,   2385.7 free,  15763.0 used, 110382.0 buff/cache
MiB Mem : 128530.7 total,   2385.7 free,  15763.0 used, 110382.0 buff/cache
MiB Mem : 128530.7 total,   2296.5 free,  15852.1 used, 110382.1 buff/cache
MiB Mem : 128530.7 total,   2296.5 free,  15852.1 used, 110382.1 buff/cache
MiB Mem : 128530.7 total,   2296.5 free,  15852.1 used, 110382.1 buff/cache
MiB Mem : 128530.7 total,   2373.8 free,  15774.3 used, 110382.6 buff/cache
MiB Mem : 128530.7 total,   2373.8 free,  15774.3 used, 110382.6 buff/cache
MiB Mem : 128530.7 total,   2373.8 free,  15774.3 used, 110382.6 buff/cache
MiB Mem : 128530.7 total,   2366.7 free,  15781.4 used, 110382.7 buff/cache
MiB Mem : 128530.7 total,   2366.7 free,  15781.4 used, 110382.7 buff/cache
MiB Mem : 128530.7 total,   2366.7 free,  15781.4 used, 110382.7 buff/cache
MiB Mem : 128530.7 total,   2334.0 free,  15814.0 used, 110382.8 buff/cache
MiB Mem : 128530.7 total,   2334.0 free,  15814.0 used, 110382.8 buff/cache
MiB Mem : 128530.7 total,   2334.0 free,  15814.0 used, 110382.8 buff/cache
MiB Mem : 128530.7 total,   2313.6 free,  15833.8 used, 110383.3 buff/cache
MiB Mem : 128530.7 total,   2313.6 free,  15833.8 used, 110383.3 buff/cache
MiB Mem : 128530.7 total,   2313.6 free,  15833.8 used, 110383.3 buff/cache
MiB Mem : 128530.7 total,   2372.7 free,  15774.7 used, 110383.4 buff/cache
MiB Mem : 128530.7 total,   2372.7 free,  15774.7 used, 110383.4 buff/cache
MiB Mem : 128530.7 total,   2372.7 free,  15774.7 used, 110383.4 buff/cache
MiB Mem : 128530.7 total,   2381.9 free,  15765.4 used, 110383.4 buff/cache
MiB Mem : 128530.7 total,   2381.9 free,  15765.4 used, 110383.4 buff/cache
MiB Mem : 128530.7 total,   2381.9 free,  15765.4 used, 110383.4 buff/cache
MiB Mem : 128530.7 total,   2396.8 free,  15750.4 used, 110383.5 buff/cache
MiB Mem : 128530.7 total,   2396.8 free,  15750.4 used, 110383.5 buff/cache
MiB Mem : 128530.7 total,   2396.8 free,  15750.4 used, 110383.5 buff/cache
MiB Mem : 128530.7 total,   2400.2 free,  15746.5 used, 110384.0 buff/cache
MiB Mem : 128530.7 total,   2400.2 free,  15746.5 used, 110384.0 buff/cache
MiB Mem : 128530.7 total,   2400.2 free,  15746.5 used, 110384.0 buff/cache
MiB Mem : 128530.7 total,   2343.2 free,  15803.5 used, 110384.1 buff/cache
MiB Mem : 128530.7 total,   2343.2 free,  15803.5 used, 110384.1 buff/cache
MiB Mem : 128530.7 total,   2343.2 free,  15803.5 used, 110384.1 buff/cache
MiB Mem : 128530.7 total,   2377.3 free,  15769.3 used, 110384.1 buff/cache
MiB Mem : 128530.7 total,   2377.3 free,  15769.3 used, 110384.1 buff/cache
MiB Mem : 128530.7 total,   2377.3 free,  15769.3 used, 110384.1 buff/cache
MiB Mem : 128530.7 total,   2391.6 free,  15754.4 used, 110384.7 buff/cache
MiB Mem : 128530.7 total,   2391.6 free,  15754.4 used, 110384.7 buff/cache
MiB Mem : 128530.7 total,   2383.5 free,  15762.6 used, 110384.7 buff/cache
MiB Mem : 128530.7 total,   2383.5 free,  15762.6 used, 110384.7 buff/cache
MiB Mem : 128530.7 total,   2383.5 free,  15762.6 used, 110384.7 buff/cache
MiB Mem : 128530.7 total,   2320.9 free,  15824.6 used, 110385.3 buff/cache
MiB Mem : 128530.7 total,   2320.9 free,  15824.6 used, 110385.3 buff/cache
MiB Mem : 128530.7 total,   2320.9 free,  15824.6 used, 110385.3 buff/cache
MiB Mem : 128530.7 total,   2392.9 free,  15752.5 used, 110385.3 buff/cache
MiB Mem : 128530.7 total,   2392.9 free,  15752.5 used, 110385.3 buff/cache
MiB Mem : 128530.7 total,   2392.9 free,  15752.5 used, 110385.3 buff/cache
MiB Mem : 128530.7 total,   2353.6 free,  15791.8 used, 110385.4 buff/cache
MiB Mem : 128530.7 total,   2353.6 free,  15791.8 used, 110385.4 buff/cache
MiB Mem : 128530.7 total,   2353.6 free,  15791.8 used, 110385.4 buff/cache
MiB Mem : 128530.7 total,   2267.9 free,  15877.3 used, 110385.5 buff/cache
MiB Mem : 128530.7 total,   2267.9 free,  15877.3 used, 110385.5 buff/cache
MiB Mem : 128530.7 total,   2267.9 free,  15877.3 used, 110385.5 buff/cache
MiB Mem : 128530.7 total,   2313.4 free,  15831.8 used, 110385.5 buff/cache
MiB Mem : 128530.7 total,   2313.4 free,  15831.8 used, 110385.5 buff/cache
MiB Mem : 128530.7 total,   2313.4 free,  15831.8 used, 110385.5 buff/cache
MiB Mem : 128530.7 total,   2364.9 free,  15780.2 used, 110385.6 buff/cache
MiB Mem : 128530.7 total,   2364.9 free,  15780.2 used, 110385.6 buff/cache
MiB Mem : 128530.7 total,   2364.9 free,  15780.2 used, 110385.6 buff/cache
MiB Mem : 128530.7 total,   2332.4 free,  15812.7 used, 110385.7 buff/cache
MiB Mem : 128530.7 total,   2332.4 free,  15812.7 used, 110385.7 buff/cache
MiB Mem : 128530.7 total,   2332.4 free,  15812.7 used, 110385.7 buff/cache
MiB Mem : 128530.7 total,   2343.4 free,  15801.6 used, 110385.7 buff/cache
MiB Mem : 128530.7 total,   2343.4 free,  15801.6 used, 110385.7 buff/cache
MiB Mem : 128530.7 total,   2343.4 free,  15801.6 used, 110385.7 buff/cache
MiB Mem : 128530.7 total,   2373.9 free,  15770.9 used, 110386.0 buff/cache
MiB Mem : 128530.7 total,   2373.9 free,  15770.9 used, 110386.0 buff/cache
MiB Mem : 128530.7 total,   2373.9 free,  15770.9 used, 110386.0 buff/cache
MiB Mem : 128530.7 total,   2364.1 free,  15780.7 used, 110386.0 buff/cache
MiB Mem : 128530.7 total,   2364.1 free,  15780.7 used, 110386.0 buff/cache
MiB Mem : 128530.7 total,   2364.1 free,  15780.7 used, 110386.0 buff/cache
MiB Mem : 128530.7 total,   2359.4 free,  15784.3 used, 110387.0 buff/cache
MiB Mem : 128530.7 total,   2359.4 free,  15784.3 used, 110387.0 buff/cache
MiB Mem : 128530.7 total,   2359.4 free,  15784.3 used, 110387.0 buff/cache
MiB Mem : 128530.7 total,   2350.0 free,  15793.1 used, 110387.6 buff/cache
MiB Mem : 128530.7 total,   2350.0 free,  15793.1 used, 110387.6 buff/cache
MiB Mem : 128530.7 total,   2350.0 free,  15793.1 used, 110387.6 buff/cache
MiB Mem : 128530.7 total,   2380.9 free,  15762.2 used, 110387.6 buff/cache
MiB Mem : 128530.7 total,   2380.9 free,  15762.2 used, 110387.6 buff/cache
MiB Mem : 128530.7 total,   2380.9 free,  15762.2 used, 110387.6 buff/cache
MiB Mem : 128530.7 total,   2292.5 free,  15850.6 used, 110387.7 buff/cache
MiB Mem : 128530.7 total,   2292.5 free,  15850.6 used, 110387.7 buff/cache
MiB Mem : 128530.7 total,   2292.5 free,  15850.6 used, 110387.7 buff/cache
MiB Mem : 128530.7 total,   2345.4 free,  15797.6 used, 110387.8 buff/cache
MiB Mem : 128530.7 total,   2345.4 free,  15797.6 used, 110387.8 buff/cache
MiB Mem : 128530.7 total,   2345.4 free,  15797.6 used, 110387.8 buff/cache
MiB Mem : 128530.7 total,   2359.6 free,  15782.8 used, 110388.3 buff/cache
MiB Mem : 128530.7 total,   2359.6 free,  15782.8 used, 110388.3 buff/cache
MiB Mem : 128530.7 total,   2359.6 free,  15782.8 used, 110388.3 buff/cache
MiB Mem : 128530.7 total,   2339.1 free,  15803.2 used, 110388.4 buff/cache
MiB Mem : 128530.7 total,   2339.1 free,  15803.2 used, 110388.4 buff/cache
MiB Mem : 128530.7 total,   2339.1 free,  15803.2 used, 110388.4 buff/cache
MiB Mem : 128530.7 total,   2320.0 free,  15822.3 used, 110388.4 buff/cache
MiB Mem : 128530.7 total,   2320.0 free,  15822.3 used, 110388.4 buff/cache
MiB Mem : 128530.7 total,   2320.0 free,  15822.3 used, 110388.4 buff/cache
MiB Mem : 128530.7 total,   2348.3 free,  15793.9 used, 110388.5 buff/cache
MiB Mem : 128530.7 total,   2348.3 free,  15793.9 used, 110388.5 buff/cache
MiB Mem : 128530.7 total,   2348.3 free,  15793.9 used, 110388.5 buff/cache
MiB Mem : 128530.7 total,   2339.6 free,  15802.1 used, 110389.0 buff/cache
MiB Mem : 128530.7 total,   2339.6 free,  15802.1 used, 110389.0 buff/cache
MiB Mem : 128530.7 total,   2339.6 free,  15802.1 used, 110389.0 buff/cache
MiB Mem : 128530.7 total,   2381.8 free,  15759.8 used, 110389.1 buff/cache
MiB Mem : 128530.7 total,   2381.8 free,  15759.8 used, 110389.1 buff/cache
MiB Mem : 128530.7 total,   2381.8 free,  15759.8 used, 110389.1 buff/cache
MiB Mem : 128530.7 total,   2352.5 free,  15789.1 used, 110389.1 buff/cache
MiB Mem : 128530.7 total,   2352.5 free,  15789.1 used, 110389.1 buff/cache
MiB Mem : 128530.7 total,   2352.5 free,  15789.1 used, 110389.1 buff/cache
MiB Mem : 128530.7 total,   2371.5 free,  15770.0 used, 110389.2 buff/cache
MiB Mem : 128530.7 total,   2371.5 free,  15770.0 used, 110389.2 buff/cache
MiB Mem : 128530.7 total,   2371.5 free,  15770.0 used, 110389.2 buff/cache
MiB Mem : 128530.7 total,   2324.9 free,  15816.1 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2324.9 free,  15816.1 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2324.9 free,  15816.1 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2376.8 free,  15764.2 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2376.8 free,  15764.2 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2376.8 free,  15764.2 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2376.6 free,  15764.3 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2376.6 free,  15764.3 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2376.6 free,  15764.3 used, 110389.8 buff/cache
MiB Mem : 128530.7 total,   2352.2 free,  15788.7 used, 110389.9 buff/cache
MiB Mem : 128530.7 total,   2352.2 free,  15788.7 used, 110389.9 buff/cache
MiB Mem : 128530.7 total,   2352.2 free,  15788.7 used, 110389.9 buff/cache
MiB Mem : 128530.7 total,   2353.1 free,  15787.7 used, 110389.9 buff/cache
MiB Mem : 128530.7 total,   2353.1 free,  15787.7 used, 110389.9 buff/cache
MiB Mem : 128530.7 total,   2353.1 free,  15787.7 used, 110389.9 buff/cache
MiB Mem : 128530.7 total,   2301.7 free,  15838.6 used, 110390.5 buff/cache
MiB Mem : 128530.7 total,   2301.7 free,  15838.6 used, 110390.5 buff/cache
MiB Mem : 128530.7 total,   2301.7 free,  15838.6 used, 110390.5 buff/cache
MiB Mem : 128530.7 total,   2364.8 free,  15775.5 used, 110390.5 buff/cache
MiB Mem : 128530.7 total,   2364.8 free,  15775.5 used, 110390.5 buff/cache
MiB Mem : 128530.7 total,   2364.8 free,  15775.5 used, 110390.5 buff/cache
MiB Mem : 128530.7 total,   2309.7 free,  15830.5 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2309.7 free,  15830.5 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2309.7 free,  15830.5 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2312.7 free,  15827.4 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2312.7 free,  15827.4 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2312.7 free,  15827.4 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2281.3 free,  15858.8 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2281.3 free,  15858.8 used, 110390.6 buff/cache
MiB Mem : 128530.7 total,   2253.7 free,  15886.4 used, 110390.7 buff/cache
MiB Mem : 128530.7 total,   2253.7 free,  15886.4 used, 110390.7 buff/cache
MiB Mem : 128530.7 total,   2253.7 free,  15886.4 used, 110390.7 buff/cache
MiB Mem : 128530.7 total,   2252.6 free,  15886.9 used, 110391.2 buff/cache
MiB Mem : 128530.7 total,   2252.6 free,  15886.9 used, 110391.2 buff/cache
MiB Mem : 128530.7 total,   2252.6 free,  15886.9 used, 110391.2 buff/cache
MiB Mem : 128530.7 total,   2298.5 free,  15841.0 used, 110391.3 buff/cache
MiB Mem : 128530.7 total,   2298.5 free,  15841.0 used, 110391.3 buff/cache
MiB Mem : 128530.7 total,   2298.5 free,  15841.0 used, 110391.3 buff/cache
MiB Mem : 128530.7 total,   2217.5 free,  15921.9 used, 110391.3 buff/cache
MiB Mem : 128530.7 total,   2217.5 free,  15921.9 used, 110391.3 buff/cache
MiB Mem : 128530.7 total,   2217.5 free,  15921.9 used, 110391.3 buff/cache
MiB Mem : 128530.7 total,   2253.5 free,  15885.9 used, 110391.4 buff/cache
MiB Mem : 128530.7 total,   2253.5 free,  15885.9 used, 110391.4 buff/cache
MiB Mem : 128530.7 total,   2253.5 free,  15885.9 used, 110391.4 buff/cache
MiB Mem : 128530.7 total,   2248.8 free,  15890.0 used, 110391.9 buff/cache
MiB Mem : 128530.7 total,   2248.8 free,  15890.0 used, 110391.9 buff/cache
MiB Mem : 128530.7 total,   2248.8 free,  15890.0 used, 110391.9 buff/cache
MiB Mem : 128530.7 total,   2333.6 free,  15804.6 used, 110392.5 buff/cache
MiB Mem : 128530.7 total,   2333.6 free,  15804.6 used, 110392.5 buff/cache
MiB Mem : 128530.7 total,   2333.6 free,  15804.6 used, 110392.5 buff/cache
MiB Mem : 128530.7 total,   2332.8 free,  15805.4 used, 110392.6 buff/cache
MiB Mem : 128530.7 total,   2332.8 free,  15805.4 used, 110392.6 buff/cache
MiB Mem : 128530.7 total,   2332.8 free,  15805.4 used, 110392.6 buff/cache
MiB Mem : 128530.7 total,   2262.8 free,  15874.8 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2262.8 free,  15874.8 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2262.8 free,  15874.8 used, 110393.1 buff/cache
MiB Mem : 128530.7 total,   2313.3 free,  15824.3 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2313.3 free,  15824.3 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2313.3 free,  15824.3 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2294.5 free,  15843.0 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2294.5 free,  15843.0 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2294.5 free,  15843.0 used, 110393.2 buff/cache
MiB Mem : 128530.7 total,   2311.9 free,  15825.5 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2311.9 free,  15825.5 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2311.9 free,  15825.5 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2330.9 free,  15806.6 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2330.9 free,  15806.6 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2330.9 free,  15806.6 used, 110393.3 buff/cache
MiB Mem : 128530.7 total,   2225.7 free,  15909.7 used, 110395.4 buff/cache
MiB Mem : 128530.7 total,   2225.7 free,  15909.7 used, 110395.4 buff/cache
MiB Mem : 128530.7 total,   2225.7 free,  15909.7 used, 110395.4 buff/cache
MiB Mem : 128530.7 total,   2315.3 free,  15820.0 used, 110395.4 buff/cache
MiB Mem : 128530.7 total,   2315.3 free,  15820.0 used, 110395.4 buff/cache
MiB Mem : 128530.7 total,   2315.3 free,  15820.0 used, 110395.4 buff/cache
MiB Mem : 128530.7 total,   2370.9 free,  15764.4 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2370.9 free,  15764.4 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2370.9 free,  15764.4 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2381.8 free,  15753.5 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2381.8 free,  15753.5 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2381.8 free,  15753.5 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15827.7 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15827.7 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15827.7 used, 110395.5 buff/cache
MiB Mem : 128530.7 total,   2328.0 free,  15806.7 used, 110396.1 buff/cache
MiB Mem : 128530.7 total,   2328.0 free,  15806.7 used, 110396.1 buff/cache
MiB Mem : 128530.7 total,   2328.0 free,  15806.7 used, 110396.1 buff/cache
MiB Mem : 128530.7 total,   2385.8 free,  15748.8 used, 110396.1 buff/cache
MiB Mem : 128530.7 total,   2385.8 free,  15748.8 used, 110396.1 buff/cache
MiB Mem : 128530.7 total,   2385.8 free,  15748.8 used, 110396.1 buff/cache
MiB Mem : 128530.7 total,   2358.7 free,  15775.8 used, 110396.2 buff/cache
MiB Mem : 128530.7 total,   2358.7 free,  15775.8 used, 110396.2 buff/cache
MiB Mem : 128530.7 total,   2358.7 free,  15775.8 used, 110396.2 buff/cache
MiB Mem : 128530.7 total,   2386.9 free,  15747.5 used, 110396.2 buff/cache
MiB Mem : 128530.7 total,   2386.9 free,  15747.5 used, 110396.2 buff/cache
MiB Mem : 128530.7 total,   2386.9 free,  15747.5 used, 110396.2 buff/cache
MiB Mem : 128530.7 total,   2462.3 free,  15739.6 used, 110328.8 buff/cache
MiB Mem : 128530.7 total,   2462.3 free,  15739.6 used, 110328.8 buff/cache
MiB Mem : 128530.7 total,   2462.3 free,  15739.6 used, 110328.8 buff/cache
MiB Mem : 128530.7 total,   2370.5 free,  15831.4 used, 110328.8 buff/cache
MiB Mem : 128530.7 total,   2370.5 free,  15831.4 used, 110328.8 buff/cache
MiB Mem : 128530.7 total,   2370.5 free,  15831.4 used, 110328.8 buff/cache
