us;sy;ni;id;wa;hi;si;st;
9,5;0,7;0;89,7;0;0;0;0;0,103
9,5;1,2;0;89,3;0;0;0;0;0,107
9,5;0,8;0;89,6;0;0;0;0;0,104
9;1;0;90;0;0;0;0;0,1
9,7;0,8;0;89,4;0;0;0;0;0,106
9,5;0,6;0;89,8;0;0;0;0;0,102
6,3;0,8;0;93;0;0;0;0;0,07
3,1;0,4;0;96,5;0;0;0;0;0,035
3;0,4;0;96,6;0;0;0;0;0,034
2,8;0,2;0;97;0;0;0;0;0,03
3,2;0,2;0;96,6;0;0;0;0;0,034
5,5;0,9;0;93,6;0;0;0;0;0,064
11,2;1,2;0;87,6;0;0;0;0;0,124
8,9;0,7;0;90,3;0,1;0;0;0;0,097
8,8;0,9;0;90,3;0;0;0;0;0,097
9,2;0,8;0;90;0;0;0;0;0,1
9,8;1,2;0;89,1;0;0;0;0;0,109
9,7;0,9;0;89,4;0;0;0;0;0,106
9;0,8;0;90,1;0,1;0;0;0;0,099
8,5;0,7;0;90,8;0;0;0;0;0,092
9,1;0,9;0;90;0;0;0;0;0,1
9,6;1,4;0;89,1;0;0;0;0;0,109
10,2;1;0;88,8;0;0;0;0;0,112
9,3;0,8;0;89,9;0;0;0;0;0,101
9,4;0,9;0;89,7;0;0;0;0;0,103
5,7;0,5;0;93,8;0;0;0;0;0,062
3,7;0,6;0;95,8;0;0;0;0;0,042
2,5;0,4;0;97,1;0;0;0;0;0,029
2,6;0,1;0;97,3;0;0;0;0;0,027
2,8;0,3;0;96,9;0;0;0;0;0,031
3,1;0,3;0;96,6;0;0;0;0;0,034
9;1,2;0;89,7;0;0;0;0;0,103
10;0,9;0;89,1;0;0;0;0;0,109
9,7;1;0;89,2;0;0;0;0;0,108
9,5;0,7;0;89,8;0;0;0;0;0,102
9,6;1,1;0;89,3;0;0;0;0;0,107
5,3;0,5;0;94,2;0;0;0;0;0,058
4,6;0,5;0;94,9;0,1;0;0;0;0,051
8,2;0,6;0;91,2;0;0;0;0;0,088
9,6;0,9;0;89,5;0;0;0;0;0,105
10,6;1,2;0;88,1;0;0;0;0;0,119
9,8;1,3;0;88,9;0;0;0;0;0,111
9,8;0,8;0;89,4;0;0;0;0;0,106
10,4;1,1;0;88,5;0;0;0;0;0,115
9,4;0,8;0;89,7;0;0;0;0;0,103
10,2;1,4;0;88,4;0;0;0;0;0,116
9,9;1,1;0;89;0;0;0;0;0,11
9,3;0,7;0;90;0;0;0;0;0,1
9,3;1;0;89,6;0;0;0;0;0,104
8,9;0,8;0;90,1;0,2;0;0;0;0,099
10,3;1,3;0;88,4;0;0;0;0;0,116
9,9;1,3;0;88,8;0;0;0;0;0,112
10,6;1,2;0;88,1;0,1;0;0;0;0,119
9,9;1;0;89;0;0;0;0;0,11
9,6;0,8;0;89,5;0;0;0;0;0,105
10,2;1,3;0;88,6;0;0;0;0;0,114
9,4;0,9;0;89,7;0;0;0;0;0,103
9,3;0,6;0;90,1;0;0;0;0;0,099
10,4;1,1;0;88,5;0;0;0;0;0,115
9;0,7;0;90,3;0;0;0;0;0,097
9,8;1,2;0;89;0;0;0;0;0,11
9,7;0,8;0;89,6;0;0;0;0;0,104
9,6;0,8;0;89,6;0;0;0;0;0,104
8,3;0,7;0;90,9;0;0;0;0;0,091
1,7;0,1;0;98,2;0;0;0;0;0,018
6,7;0,8;0;92,5;0;0;0;0;0,075
1,8;0,2;0;98;0;0;0;0;0,02
9,3;0,7;0;89,9;0,1;0;0;0;0,101
9,8;0,7;0;89,5;0;0;0;0;0,105
9,6;0,9;0;89,5;0;0;0;0;0,105
9,9;1,1;0;89;0;0;0;0;0,11
9,6;0,9;0;89,5;0;0;0;0;0,105
9,7;0,8;0;89,4;0;0;0;0;0,106
9,6;0,9;0;89,5;0;0;0;0;0,105
9,7;0,8;0;89,5;0;0;0;0;0,105
10,1;1,1;0;88,8;0;0;0;0;0,112
8,3;1;0;90,7;0;0;0;0;0,093
4,3;0,4;0;95,3;0;0;0;0;0,047
2,8;0,3;0;96,9;0;0;0;0;0,031
3,1;0,1;0;96,8;0;0;0;0;0,032
3,5;0,7;0;95,8;0;0;0;0;0,042
2,3;0,4;0;97,3;0;0;0;0;0,027
9,2;0,9;0;89,8;0;0;0;0;0,102
9,6;1,1;0;89,2;0,1;0;0;0;0,108
10,7;0,9;0;88,3;0;0;0;0;0,117
9,5;0,9;0;89,6;0;0;0;0;0,104
9,4;0,8;0;89,8;0;0;0;0;0,102
9,3;0,9;0;89,8;0;0;0;0;0,102
8,8;1;0;90,1;0,1;0;0;0;0,099
8,5;1;0;90,5;0;0;0;0;0,095
9,6;1,1;0;89,1;0,1;0;0;0;0,109
9,8;0,8;0;89,4;0;0;0;0;0,106
9,4;0,8;0;89,8;0;0;0;0;0,102
9,1;0,6;0;90,2;0,1;0;0;0;0,098
7,6;1;0;91,5;0;0;0;0;0,085
3;0,4;0;96,5;0;0;0;0;0,035
2,8;0,4;0;96,7;0,1;0;0;0;0,033
2,9;0,2;0;96,9;0;0;0;0;0,031
2,9;0,2;0;96,8;0;0;0;0;0,032
5,3;0,8;0;94;0;0;0;0;0,06
9,1;1;0;89,9;0;0;0;0;0,101
9,7;1,1;0;89,3;0;0;0;0;0,107
9,6;0,9;0;89,5;0;0;0;0;0,105
8,8;0,7;0;90,4;0,1;0;0;0;0,096
9,5;0,9;0;89,5;0;0;0;0;0,105
9,3;0,7;0;90;0;0;0;0;0,1
9,1;0,5;0;90,4;0;0;0;0;0,096
8,8;0,7;0;90,3;0,1;0;0;0;0,097
9,5;0,9;0;89,3;0,3;0;0;0;0,107
10;1,5;0;88,5;0;0;0;0;0,115
9,3;1,1;0;89,5;0;0;0;0;0,105
9,3;0,6;0;90;0;0;0;0;0,1
10,7;1,2;0;88;0,1;0;0;0;0,12
8,9;0,8;0;90,3;0,1;0;0;0;0,097
9,7;1,2;0;89;0;0;0;0;0,11
9,1;0,9;0;89,9;0;0;0;0;0,101
9,4;0,8;0;89,8;0;0;0;0;0,102
6,9;0,6;0;92,5;0,1;0;0;0;0,075
;;;;;;;;0,102951735
