MiB Mem : 128530.7 total,   4540.8 free,  13922.8 used, 110067.1 buff/cache
MiB Mem : 128530.7 total,   3475.9 free,  14944.5 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3475.9 free,  14944.5 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3475.9 free,  14944.5 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3460.3 free,  14960.0 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3460.3 free,  14960.0 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3460.3 free,  14960.0 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14943.3 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14943.3 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14943.3 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3483.8 free,  14936.5 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3483.8 free,  14936.5 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3483.8 free,  14936.5 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3479.5 free,  14940.7 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3479.5 free,  14940.7 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3479.5 free,  14940.7 used, 110110.4 buff/cache
MiB Mem : 128530.7 total,   3472.0 free,  14948.2 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3472.0 free,  14948.2 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3472.0 free,  14948.2 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3476.8 free,  14943.4 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3476.8 free,  14943.4 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3476.8 free,  14943.4 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3469.2 free,  14951.0 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3469.2 free,  14951.0 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3469.2 free,  14951.0 used, 110110.5 buff/cache
MiB Mem : 128530.7 total,   3469.4 free,  14950.7 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3469.4 free,  14950.7 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3469.4 free,  14950.7 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3471.1 free,  14949.1 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3471.1 free,  14949.1 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3471.1 free,  14949.1 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3480.7 free,  14939.5 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3480.7 free,  14939.5 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3480.7 free,  14939.5 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3476.3 free,  14943.8 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3476.3 free,  14943.8 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3476.3 free,  14943.8 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3477.2 free,  14942.9 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3477.2 free,  14942.9 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3477.2 free,  14942.9 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3491.0 free,  14929.1 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3491.0 free,  14929.1 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3491.0 free,  14929.1 used, 110110.6 buff/cache
MiB Mem : 128530.7 total,   3470.6 free,  14949.4 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3470.6 free,  14949.4 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3470.6 free,  14949.4 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3477.5 free,  14942.5 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3477.5 free,  14942.5 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3477.5 free,  14942.5 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3474.3 free,  14945.7 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3474.3 free,  14945.7 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3474.3 free,  14945.7 used, 110110.7 buff/cache
MiB Mem : 128530.7 total,   3466.6 free,  14953.4 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3466.6 free,  14953.4 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3466.6 free,  14953.4 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3461.0 free,  14959.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3461.0 free,  14959.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3461.0 free,  14959.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3476.9 free,  14943.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3476.9 free,  14943.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3476.9 free,  14943.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3494.5 free,  14925.5 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3494.5 free,  14925.5 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3494.5 free,  14925.5 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3471.1 free,  14948.8 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3471.1 free,  14948.8 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3471.1 free,  14948.8 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3480.0 free,  14940.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3480.0 free,  14940.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3480.0 free,  14940.0 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3483.6 free,  14936.3 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3483.6 free,  14936.3 used, 110110.8 buff/cache
MiB Mem : 128530.7 total,   3444.9 free,  14975.0 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3444.9 free,  14975.0 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3444.9 free,  14975.0 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3472.5 free,  14947.3 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3472.5 free,  14947.3 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3472.5 free,  14947.3 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3482.6 free,  14937.2 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3482.6 free,  14937.2 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3482.6 free,  14937.2 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3458.2 free,  14961.6 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3458.2 free,  14961.6 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3458.2 free,  14961.6 used, 110110.9 buff/cache
MiB Mem : 128530.7 total,   3464.4 free,  14955.4 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3464.4 free,  14955.4 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3464.4 free,  14955.4 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3465.4 free,  14954.4 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3465.4 free,  14954.4 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3465.4 free,  14954.4 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3473.8 free,  14945.9 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3473.8 free,  14945.9 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3473.8 free,  14945.9 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3458.1 free,  14961.6 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3458.1 free,  14961.6 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3458.1 free,  14961.6 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3466.3 free,  14953.5 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3466.3 free,  14953.5 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3466.3 free,  14953.5 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3469.7 free,  14950.0 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3469.7 free,  14950.0 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3469.7 free,  14950.0 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3456.7 free,  14963.0 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3456.7 free,  14963.0 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3456.7 free,  14963.0 used, 110111.0 buff/cache
MiB Mem : 128530.7 total,   3472.4 free,  14947.3 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3472.4 free,  14947.3 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3472.4 free,  14947.3 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3479.7 free,  14939.9 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3479.7 free,  14939.9 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3479.7 free,  14939.9 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3465.5 free,  14954.1 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3465.5 free,  14954.1 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3465.5 free,  14954.1 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3459.3 free,  14960.3 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3459.3 free,  14960.3 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3459.3 free,  14960.3 used, 110111.1 buff/cache
MiB Mem : 128530.7 total,   3472.8 free,  14946.7 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3472.8 free,  14946.7 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3472.8 free,  14946.7 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3480.8 free,  14938.8 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3480.8 free,  14938.8 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3480.8 free,  14938.8 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3458.1 free,  14961.4 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3458.1 free,  14961.4 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3473.6 free,  14946.0 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3473.6 free,  14946.0 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3473.6 free,  14946.0 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3476.0 free,  14943.5 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3476.0 free,  14943.5 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3476.0 free,  14943.5 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3457.8 free,  14961.7 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3457.8 free,  14961.7 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3457.8 free,  14961.7 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3466.1 free,  14953.4 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3466.1 free,  14953.4 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3466.1 free,  14953.4 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3468.0 free,  14951.5 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3468.0 free,  14951.5 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3468.0 free,  14951.5 used, 110111.2 buff/cache
MiB Mem : 128530.7 total,   3465.7 free,  14953.7 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3465.7 free,  14953.7 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3465.7 free,  14953.7 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3461.7 free,  14957.7 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3461.7 free,  14957.7 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3461.7 free,  14957.7 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3467.3 free,  14952.1 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3467.3 free,  14952.1 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3467.3 free,  14952.1 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14943.8 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14943.8 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14943.8 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3468.8 free,  14950.6 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3468.8 free,  14950.6 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3468.8 free,  14950.6 used, 110111.3 buff/cache
MiB Mem : 128530.7 total,   3470.7 free,  14948.2 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3470.7 free,  14948.2 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3470.7 free,  14948.2 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3469.6 free,  14949.3 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3469.6 free,  14949.3 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3469.6 free,  14949.3 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3456.7 free,  14962.1 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3456.7 free,  14962.1 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3456.7 free,  14962.1 used, 110111.8 buff/cache
MiB Mem : 128530.7 total,   3463.9 free,  14955.0 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3463.9 free,  14955.0 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3463.9 free,  14955.0 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3460.7 free,  14958.2 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3460.7 free,  14958.2 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3460.7 free,  14958.2 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3473.2 free,  14945.6 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3473.2 free,  14945.6 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3473.2 free,  14945.6 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3466.6 free,  14952.3 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3466.6 free,  14952.3 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3466.6 free,  14952.3 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3475.8 free,  14943.0 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3475.8 free,  14943.0 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3483.6 free,  14935.2 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3483.6 free,  14935.2 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3483.6 free,  14935.2 used, 110111.9 buff/cache
MiB Mem : 128530.7 total,   3468.6 free,  14950.2 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3468.6 free,  14950.2 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3468.6 free,  14950.2 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3479.9 free,  14938.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3479.9 free,  14938.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3479.9 free,  14938.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3482.0 free,  14936.7 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3482.0 free,  14936.7 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3482.0 free,  14936.7 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3468.0 free,  14950.7 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3468.0 free,  14950.7 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3468.0 free,  14950.7 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3474.9 free,  14943.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3474.9 free,  14943.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3474.9 free,  14943.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3480.6 free,  14938.1 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3480.6 free,  14938.1 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3480.6 free,  14938.1 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3479.9 free,  14938.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3479.9 free,  14938.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3479.9 free,  14938.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14943.1 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14943.1 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14943.1 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3475.9 free,  14942.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3475.9 free,  14942.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3475.9 free,  14942.8 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3488.5 free,  14930.2 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3488.5 free,  14930.2 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3488.5 free,  14930.2 used, 110112.0 buff/cache
MiB Mem : 128530.7 total,   3468.3 free,  14950.4 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3468.3 free,  14950.4 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3468.3 free,  14950.4 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3477.4 free,  14941.3 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3477.4 free,  14941.3 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3477.4 free,  14941.3 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3484.8 free,  14933.9 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3484.8 free,  14933.9 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3484.8 free,  14933.9 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3465.2 free,  14953.4 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3465.2 free,  14953.4 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3465.2 free,  14953.4 used, 110112.1 buff/cache
MiB Mem : 128530.7 total,   3463.9 free,  14954.7 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3463.9 free,  14954.7 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3463.9 free,  14954.7 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3476.5 free,  14942.0 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3476.5 free,  14942.0 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3476.5 free,  14942.0 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3471.0 free,  14947.5 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3471.0 free,  14947.5 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3471.0 free,  14947.5 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3471.9 free,  14946.6 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3471.9 free,  14946.6 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3471.9 free,  14946.6 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3491.1 free,  14927.4 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3491.1 free,  14927.4 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3491.1 free,  14927.4 used, 110112.2 buff/cache
MiB Mem : 128530.7 total,   3478.4 free,  14940.1 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3478.4 free,  14940.1 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3478.4 free,  14940.1 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3478.1 free,  14940.3 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3478.1 free,  14940.3 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3478.1 free,  14940.3 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14942.8 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14942.8 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3475.6 free,  14942.8 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3485.5 free,  14932.9 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3485.5 free,  14932.9 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3485.5 free,  14932.9 used, 110112.3 buff/cache
MiB Mem : 128530.7 total,   3472.9 free,  14945.5 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3472.9 free,  14945.5 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3472.9 free,  14945.5 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3474.3 free,  14944.0 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3474.3 free,  14944.0 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3474.3 free,  14944.0 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3493.2 free,  14925.2 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3493.2 free,  14925.2 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3493.2 free,  14925.2 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14941.3 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14941.3 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14941.3 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3481.2 free,  14937.1 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3481.2 free,  14937.1 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3481.2 free,  14937.1 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3494.3 free,  14924.0 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3494.3 free,  14924.0 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3494.3 free,  14924.0 used, 110112.4 buff/cache
MiB Mem : 128530.7 total,   3482.4 free,  14935.9 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3482.4 free,  14935.9 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3482.4 free,  14935.9 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3479.5 free,  14938.7 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3479.5 free,  14938.7 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3479.5 free,  14938.7 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3492.6 free,  14925.7 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3492.6 free,  14925.7 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3492.6 free,  14925.7 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3499.6 free,  14918.6 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3499.6 free,  14918.6 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3499.6 free,  14918.6 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3464.4 free,  14953.8 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3464.4 free,  14953.8 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3464.4 free,  14953.8 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3488.0 free,  14930.2 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3488.0 free,  14930.2 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3488.0 free,  14930.2 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3493.3 free,  14924.9 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3493.3 free,  14924.9 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3493.3 free,  14924.9 used, 110112.5 buff/cache
MiB Mem : 128530.7 total,   3466.7 free,  14951.5 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3466.7 free,  14951.5 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3466.7 free,  14951.5 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3482.0 free,  14936.1 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3482.0 free,  14936.1 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3482.0 free,  14936.1 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3480.3 free,  14937.9 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3480.3 free,  14937.9 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3480.3 free,  14937.9 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3483.8 free,  14934.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3483.8 free,  14934.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3483.8 free,  14934.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3487.8 free,  14930.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3487.8 free,  14930.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3487.8 free,  14930.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3487.7 free,  14930.4 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3487.7 free,  14930.4 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3487.7 free,  14930.4 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3484.8 free,  14933.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3484.8 free,  14933.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3484.8 free,  14933.3 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14941.1 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14941.1 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3477.0 free,  14941.1 used, 110112.6 buff/cache
MiB Mem : 128530.7 total,   3478.8 free,  14939.3 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3478.8 free,  14939.3 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3478.8 free,  14939.3 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3482.8 free,  14935.3 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3482.8 free,  14935.3 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3482.8 free,  14935.3 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3464.5 free,  14953.5 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3464.5 free,  14953.5 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3464.5 free,  14953.5 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3479.4 free,  14938.7 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3479.4 free,  14938.7 used, 110112.7 buff/cache
MiB Mem : 128530.7 total,   3479.4 free,  14938.7 used, 110112.7 buff/cache
