MiB Mem : 128530.7 total,   3835.7 free,  14415.9 used, 110279.1 buff/cache
MiB Mem : 128530.7 total,   2853.1 free,  15315.0 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2861.1 free,  15307.0 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2861.1 free,  15307.0 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2861.1 free,  15307.0 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2857.1 free,  15311.0 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2857.1 free,  15311.0 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2857.1 free,  15311.0 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2856.3 free,  15311.8 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2856.3 free,  15311.8 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2856.3 free,  15311.8 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2858.7 free,  15309.3 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2858.7 free,  15309.3 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2858.7 free,  15309.3 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2866.2 free,  15301.9 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2866.2 free,  15301.9 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2866.2 free,  15301.9 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2850.8 free,  15317.2 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2850.8 free,  15317.2 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2850.8 free,  15317.2 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2851.1 free,  15317.0 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2851.1 free,  15317.0 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2851.1 free,  15317.0 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2860.5 free,  15307.6 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2860.5 free,  15307.6 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2860.5 free,  15307.6 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2865.5 free,  15302.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2865.5 free,  15302.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2865.5 free,  15302.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2870.7 free,  15297.3 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2870.7 free,  15297.3 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2870.7 free,  15297.3 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2869.8 free,  15298.1 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2869.8 free,  15298.1 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2869.8 free,  15298.1 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2852.0 free,  15315.9 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2852.0 free,  15315.9 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2852.0 free,  15315.9 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2839.4 free,  15328.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2839.4 free,  15328.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2839.4 free,  15328.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2856.4 free,  15311.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2856.4 free,  15311.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2856.4 free,  15311.5 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2851.3 free,  15316.6 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2851.3 free,  15316.6 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2851.3 free,  15316.6 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2844.2 free,  15323.7 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2844.2 free,  15323.7 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2844.2 free,  15323.7 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2855.6 free,  15312.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2855.6 free,  15312.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2855.6 free,  15312.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2863.5 free,  15304.4 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2863.5 free,  15304.4 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2863.5 free,  15304.4 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2845.6 free,  15322.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2845.6 free,  15322.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2845.6 free,  15322.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2844.6 free,  15323.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2844.6 free,  15323.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2844.6 free,  15323.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2850.9 free,  15316.9 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2850.9 free,  15316.9 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2850.9 free,  15316.9 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2851.5 free,  15316.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2851.5 free,  15316.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2851.5 free,  15316.3 used, 110362.9 buff/cache
MiB Mem : 128530.7 total,   2846.4 free,  15321.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2846.4 free,  15321.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2846.4 free,  15321.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2838.3 free,  15329.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2838.3 free,  15329.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2838.3 free,  15329.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2848.0 free,  15319.8 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2848.0 free,  15319.8 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2848.0 free,  15319.8 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2847.5 free,  15320.3 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2847.5 free,  15320.3 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2847.5 free,  15320.3 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2835.6 free,  15332.1 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2835.6 free,  15332.1 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2835.6 free,  15332.1 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2850.8 free,  15317.0 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2850.8 free,  15317.0 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2850.8 free,  15317.0 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2841.5 free,  15326.2 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2841.5 free,  15326.2 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2841.5 free,  15326.2 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2851.2 free,  15316.5 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2851.2 free,  15316.5 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2851.2 free,  15316.5 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2849.3 free,  15318.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2849.3 free,  15318.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2849.3 free,  15318.4 used, 110363.0 buff/cache
MiB Mem : 128530.7 total,   2831.0 free,  15336.7 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2831.0 free,  15336.7 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2831.0 free,  15336.7 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.6 free,  15331.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.6 free,  15331.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.6 free,  15331.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2854.8 free,  15312.9 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2854.8 free,  15312.9 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2854.8 free,  15312.9 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.5 free,  15331.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.5 free,  15331.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.5 free,  15331.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2834.8 free,  15332.8 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2834.8 free,  15332.8 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2834.8 free,  15332.8 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.2 free,  15331.4 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.2 free,  15331.4 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2836.2 free,  15331.4 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2846.5 free,  15321.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2846.5 free,  15321.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2846.5 free,  15321.1 used, 110363.1 buff/cache
MiB Mem : 128530.7 total,   2845.1 free,  15322.5 used, 110363.2 buff/cache
MiB Mem : 128530.7 total,   2845.1 free,  15322.5 used, 110363.2 buff/cache
MiB Mem : 128530.7 total,   2845.1 free,  15322.5 used, 110363.2 buff/cache
MiB Mem : 128530.7 total,   2854.6 free,  15313.0 used, 110363.2 buff/cache
MiB Mem : 128530.7 total,   2854.6 free,  15313.0 used, 110363.2 buff/cache
MiB Mem : 128530.7 total,   2854.6 free,  15313.0 used, 110363.2 buff/cache
MiB Mem : 128530.7 total,   2854.0 free,  15313.0 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2854.0 free,  15313.0 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2854.0 free,  15313.0 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2834.3 free,  15332.7 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2834.3 free,  15332.7 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2834.3 free,  15332.7 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2843.9 free,  15323.1 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2843.9 free,  15323.1 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2843.9 free,  15323.1 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2856.9 free,  15310.1 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2856.9 free,  15310.1 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2856.9 free,  15310.1 used, 110363.7 buff/cache
MiB Mem : 128530.7 total,   2836.3 free,  15330.6 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2836.3 free,  15330.6 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2836.3 free,  15330.6 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2841.2 free,  15325.7 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2841.2 free,  15325.7 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2841.2 free,  15325.7 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2849.6 free,  15317.3 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2849.6 free,  15317.3 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2849.6 free,  15317.3 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2843.9 free,  15323.0 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2843.9 free,  15323.0 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2843.9 free,  15323.0 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2855.1 free,  15311.8 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2855.1 free,  15311.8 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2855.1 free,  15311.8 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2844.7 free,  15322.2 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2844.7 free,  15322.2 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2844.7 free,  15322.2 used, 110363.8 buff/cache
MiB Mem : 128530.7 total,   2847.2 free,  15319.7 used, 110363.9 buff/cache
MiB Mem : 128530.7 total,   2847.2 free,  15319.7 used, 110363.9 buff/cache
MiB Mem : 128530.7 total,   2847.2 free,  15319.7 used, 110363.9 buff/cache
MiB Mem : 128530.7 total,   2836.3 free,  15330.5 used, 110363.9 buff/cache
MiB Mem : 128530.7 total,   2836.3 free,  15330.5 used, 110363.9 buff/cache
MiB Mem : 128530.7 total,   2836.3 free,  15330.5 used, 110363.9 buff/cache
MiB Mem : 128530.7 total,   2838.7 free,  15327.6 used, 110364.4 buff/cache
MiB Mem : 128530.7 total,   2838.7 free,  15327.6 used, 110364.4 buff/cache
MiB Mem : 128530.7 total,   2838.7 free,  15327.6 used, 110364.4 buff/cache
MiB Mem : 128530.7 total,   2862.4 free,  15304.0 used, 110364.4 buff/cache
MiB Mem : 128530.7 total,   2862.4 free,  15304.0 used, 110364.4 buff/cache
MiB Mem : 128530.7 total,   2862.4 free,  15304.0 used, 110364.4 buff/cache
MiB Mem : 128530.7 total,   2840.7 free,  15325.6 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2840.7 free,  15325.6 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2840.7 free,  15325.6 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2830.9 free,  15335.4 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2830.9 free,  15335.4 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2830.9 free,  15335.4 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2849.7 free,  15316.6 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2849.7 free,  15316.6 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2849.7 free,  15316.6 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2852.4 free,  15313.9 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2852.4 free,  15313.9 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2852.4 free,  15313.9 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2852.3 free,  15314.0 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2852.3 free,  15314.0 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2852.3 free,  15314.0 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2844.5 free,  15321.8 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2844.5 free,  15321.8 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2844.5 free,  15321.8 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2838.9 free,  15327.3 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2838.9 free,  15327.3 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2838.9 free,  15327.3 used, 110364.5 buff/cache
MiB Mem : 128530.7 total,   2846.3 free,  15319.9 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2846.3 free,  15319.9 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2846.3 free,  15319.9 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2841.6 free,  15324.5 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2841.6 free,  15324.5 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2841.6 free,  15324.5 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2849.5 free,  15316.7 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2849.5 free,  15316.7 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2849.5 free,  15316.7 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2837.8 free,  15328.3 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2837.8 free,  15328.3 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2837.8 free,  15328.3 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2836.7 free,  15329.4 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2836.7 free,  15329.4 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2836.7 free,  15329.4 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2844.8 free,  15321.3 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2844.8 free,  15321.3 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2844.8 free,  15321.3 used, 110364.6 buff/cache
MiB Mem : 128530.7 total,   2827.8 free,  15338.3 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2827.8 free,  15338.3 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2827.8 free,  15338.3 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2837.9 free,  15328.1 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2837.9 free,  15328.1 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2837.9 free,  15328.1 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2839.2 free,  15326.8 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2839.2 free,  15326.8 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2839.2 free,  15326.8 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2828.2 free,  15337.8 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2828.2 free,  15337.8 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2828.2 free,  15337.8 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2833.8 free,  15332.2 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2833.8 free,  15332.2 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2833.8 free,  15332.2 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2833.5 free,  15332.6 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2833.5 free,  15332.6 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2833.5 free,  15332.6 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2828.9 free,  15337.1 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2828.9 free,  15337.1 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2828.9 free,  15337.1 used, 110364.7 buff/cache
MiB Mem : 128530.7 total,   2818.3 free,  15347.7 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2818.3 free,  15347.7 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2818.3 free,  15347.7 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2836.9 free,  15327.0 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2836.9 free,  15327.0 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2836.9 free,  15327.0 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2849.9 free,  15314.1 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2849.9 free,  15314.1 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2849.9 free,  15314.1 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2832.9 free,  15331.0 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2832.9 free,  15331.0 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2832.9 free,  15331.0 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2829.2 free,  15334.7 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2829.2 free,  15334.7 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2829.2 free,  15334.7 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2834.7 free,  15329.2 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2834.7 free,  15329.2 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2834.7 free,  15329.2 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2828.5 free,  15335.4 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2828.5 free,  15335.4 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2828.5 free,  15335.4 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2829.8 free,  15334.1 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2829.8 free,  15334.1 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2829.8 free,  15334.1 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2832.2 free,  15331.6 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2832.2 free,  15331.6 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2832.2 free,  15331.6 used, 110366.8 buff/cache
MiB Mem : 128530.7 total,   2809.4 free,  15354.4 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2809.4 free,  15354.4 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2809.4 free,  15354.4 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2816.0 free,  15347.8 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2816.0 free,  15347.8 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2816.0 free,  15347.8 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2826.2 free,  15337.6 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2826.2 free,  15337.6 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2826.2 free,  15337.6 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2824.5 free,  15339.3 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2824.5 free,  15339.3 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2824.5 free,  15339.3 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2810.1 free,  15353.7 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2810.1 free,  15353.7 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2810.1 free,  15353.7 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2823.6 free,  15340.2 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2823.6 free,  15340.2 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2823.6 free,  15340.2 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2833.7 free,  15330.0 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2833.7 free,  15330.0 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2833.7 free,  15330.0 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2819.2 free,  15344.5 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2819.2 free,  15344.5 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2819.2 free,  15344.5 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2815.8 free,  15348.0 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2815.8 free,  15348.0 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2815.8 free,  15348.0 used, 110366.9 buff/cache
MiB Mem : 128530.7 total,   2810.9 free,  15352.9 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2810.9 free,  15352.9 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2810.9 free,  15352.9 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2793.6 free,  15370.1 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2793.6 free,  15370.1 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2793.6 free,  15370.1 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2809.8 free,  15353.9 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2809.8 free,  15353.9 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2809.8 free,  15353.9 used, 110367.0 buff/cache
MiB Mem : 128530.7 total,   2814.3 free,  15348.9 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2814.3 free,  15348.9 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2814.3 free,  15348.9 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2818.4 free,  15344.8 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2818.4 free,  15344.8 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2818.4 free,  15344.8 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2815.5 free,  15347.7 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2815.5 free,  15347.7 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2815.5 free,  15347.7 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2823.8 free,  15339.4 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2823.8 free,  15339.4 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2823.8 free,  15339.4 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2828.1 free,  15335.1 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2828.1 free,  15335.1 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2828.1 free,  15335.1 used, 110367.5 buff/cache
MiB Mem : 128530.7 total,   2819.3 free,  15343.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2819.3 free,  15343.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2819.3 free,  15343.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2824.3 free,  15338.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2824.3 free,  15338.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2824.3 free,  15338.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2826.6 free,  15336.5 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2826.6 free,  15336.5 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2826.6 free,  15336.5 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2801.9 free,  15361.2 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2801.9 free,  15361.2 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2818.3 free,  15344.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2818.3 free,  15344.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2818.3 free,  15344.8 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2826.4 free,  15336.7 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2826.4 free,  15336.7 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2826.4 free,  15336.7 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2817.6 free,  15345.5 used, 110367.7 buff/cache
MiB Mem : 128530.7 total,   2817.6 free,  15345.5 used, 110367.7 buff/cache
MiB Mem : 128530.7 total,   2817.6 free,  15345.5 used, 110367.7 buff/cache
MiB Mem : 128530.7 total,   2823.1 free,  15340.0 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2823.1 free,  15340.0 used, 110367.6 buff/cache
MiB Mem : 128530.7 total,   2823.1 free,  15340.0 used, 110367.6 buff/cache
