worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output;prompt_tokens;gen_tokens;gen_eval_ns;total_ns;;worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output;prompt_tokens;gen_tokens;gen_eval_ns;total_ns
6;259;What might a couple have a lot of when they are deciding on stopping being married to each other?;E;E;1;0,322;llama3,1:8b;01/01/2026 5:48;E;77;2;10614447;320610559;;9;264;How can you let someone know about your anger without hurting him or her?;A;D;0;0,345;llama3,1:8b;01/01/2026 5:48;A;77;2;9351130;343674585
3;290;What is a very unlikely side effect of becoming inebriated?;E;E;1;0,278;llama3,1:8b;01/01/2026 5:48;E;73;2;6590033;275864564;;0;260;If a person is working a lot, what are they likely trying to earn?;A;A;1;0,343;llama3,1:8b;01/01/2026 5:48;A;76;2;9692371;341290199
1;263;The forest experienced a cold winter, where is it located?;D;D;1;0,336;llama3,1:8b;01/01/2026 5:48;D;74;2;10384406;334337595;;8;293;What are people likely to want to do with their friends?;E;E;1;0,283;llama3,1:8b;01/01/2026 5:48;E;77;2;10045600;280926428
2;259;What might a couple have a lot of when they are deciding on stopping being married to each other?;E;E;1;0,32;llama3,1:8b;01/01/2026 5:48;E;77;2;9720982;318491655;;4;293;What are people likely to want to do with their friends?;E;E;1;0,286;llama3,1:8b;01/01/2026 5:48;E;77;2;7103317;284764681
9;263;The forest experienced a cold winter, where is it located?;D;D;1;0,336;llama3,1:8b;01/01/2026 5:48;D;74;2;9408560;334503266;;3;292;If not in a stream but in a market where will you find fish?;E;C;0;0,286;llama3,1:8b;01/01/2026 5:48;E;73;2;8320537;283975464
0;259;What might a couple have a lot of when they are deciding on stopping being married to each other?;E;E;1;0,319;llama3,1:8b;01/01/2026 5:48;E;77;2;9735941;317439858;;7;292;If not in a stream but in a market where will you find fish?;E;C;0;0,292;llama3,1:8b;01/01/2026 5:48;E;73;2;6514490;290161261
5;263;The forest experienced a cold winter, where is it located?;D;D;1;0,335;llama3,1:8b;01/01/2026 5:48;D;74;2;9405959;334063273;;1;265;Where is one likely to find a brownstone?;A;A;1;0,281;llama3,1:8b;01/01/2026 5:48;A;71;2;10678748;279882771
8;292;If not in a stream but in a market where will you find fish?;E;C;0;0,29;llama3,1:8b;01/01/2026 5:48;E;73;2;8836246;288153881;;5;265;Where is one likely to find a brownstone?;A;A;1;0,282;llama3,1:8b;01/01/2026 5:48;A;71;2;9484520;281178419
4;292;If not in a stream but in a market where will you find fish?;E;C;0;0,29;llama3,1:8b;01/01/2026 5:48;E;73;2;6974163;288474941;;6;261;The traveling business man was glad his credit card had perks, it offset the high prices for travel from a what?;C;C;1;0,327;llama3,1:8b;01/01/2026 5:48;C;82;2;10311225;325027726
3;291;when communicating with my boss what should i do;B;B;1;0,255;llama3,1:8b;01/01/2026 5:48;B;70;2;10032595;253596995;;9;265;Where is one likely to find a brownstone?;A;A;1;0,303;llama3,1:8b;01/01/2026 5:48;A;71;2;9419220;301258286
7;291;when communicating with my boss what should i do;B;B;1;0,299;llama3,1:8b;01/01/2026 5:48;B;70;2;6596997;295336279;;2;261;The traveling business man was glad his credit card had perks, it offset the high prices for travel from a what?;C;C;1;0,328;llama3,1:8b;01/01/2026 5:48;C;82;2;9785402;327017200
1;264;How can you let someone know about your anger without hurting him or her?;A;D;0;0,324;llama3,1:8b;01/01/2026 5:48;A;77;2;9783952;322284709;;0;261;The traveling business man was glad his credit card had perks, it offset the high prices for travel from a what?;C;C;1;0,33;llama3,1:8b;01/01/2026 5:48;C;82;2;9718922;328513768
6;260;If a person is working a lot, what are they likely trying to earn?;A;A;1;0,347;llama3,1:8b;01/01/2026 5:48;A;76;2;10441377;345366245;;4;294;During a shark filled tornado where should you not be?;E;E;1;0,272;llama3,1:8b;01/01/2026 5:48;E;73;2;10866798;270635552
5;264;How can you let someone know about your anger without hurting him or her?;D;D;1;0,301;llama3,1:8b;01/01/2026 5:48;D;77;2;9388430;299824357;;3;293;What are people likely to want to do with their friends?;E;E;1;0,269;llama3,1:8b;01/01/2026 5:48;E;77;2;9444810;267983381
2;260;If a person is working a lot, what are they likely trying to earn?;A;A;1;0,346;llama3,1:8b;01/01/2026 5:48;A;76;2;9695132;344480779;;8;294;During a shark filled tornado where should you not be?;E;E;1;0,315;llama3,1:8b;01/01/2026 5:48;E;73;2;7165625;312775207
9;264;How can you let someone know about your anger without hurting him or her?;A;D;0;0,345;llama3,1:8b;01/01/2026 5:48;A;77;2;9351130;343674585;;7;293;What are people likely to want to do with their friends?;E;E;1;0,284;llama3,1:8b;01/01/2026 5:48;E;77;2;6559696;282390456
0;260;If a person is working a lot, what are they likely trying to earn?;A;A;1;0,343;llama3,1:8b;01/01/2026 5:48;A;76;2;9692371;341290199;;1;266;What may I place the telephone on?;C;C;1;0,339;llama3,1:8b;01/01/2026 5:48;C;67;2;10581767;337698337
8;293;What are people likely to want to do with their friends?;E;E;1;0,283;llama3,1:8b;01/01/2026 5:48;E;77;2;10045600;280926428;;5;266;What may I place the telephone on?;C;C;1;0,341;llama3,1:8b;01/01/2026 5:48;C;67;2;9429790;339262927
4;293;What are people likely to want to do with their friends?;E;E;1;0,286;llama3,1:8b;01/01/2026 5:48;E;77;2;7103317;284764681;;9;266;What may I place the telephone on?;C;C;1;0,322;llama3,1:8b;01/01/2026 5:48;C;67;2;9615851;320271347
3;292;If not in a stream but in a market where will you find fish?;E;C;0;0,286;llama3,1:8b;01/01/2026 5:48;E;73;2;8320537;283975464;;6;262;Billy hated using other people's toilets, He was only comfortable on his own,  So whenever he needed to poop, he would go back to his what?;A;D;0;0,335;llama3,1:8b;01/01/2026 5:48;A;92;2;11044960;333056887
7;292;If not in a stream but in a market where will you find fish?;E;C;0;0,292;llama3,1:8b;01/01/2026 5:48;E;73;2;6514490;290161261;;2;262;Billy hated using other people's toilets, He was only comfortable on his own,  So whenever he needed to poop, he would go back to his what?;A;D;0;0,335;llama3,1:8b;01/01/2026 5:48;A;92;2;9657202;333192918
1;265;Where is one likely to find a brownstone?;A;A;1;0,281;llama3,1:8b;01/01/2026 5:48;A;71;2;10678748;279882771;;0;262;Billy hated using other people's toilets, He was only comfortable on his own,  So whenever he needed to poop, he would go back to his what?;A;D;0;0,336;llama3,1:8b;01/01/2026 5:48;A;92;2;9713522;334208474
5;265;Where is one likely to find a brownstone?;A;A;1;0,282;llama3,1:8b;01/01/2026 5:48;A;71;2;9484520;281178419;;8;295;What is the likely result of buying products in excess?;E;E;1;0,258;llama3,1:8b;01/01/2026 5:48;E;75;2;9931804;256232405
6;261;The traveling business man was glad his credit card had perks, it offset the high prices for travel from a what?;C;C;1;0,327;llama3,1:8b;01/01/2026 5:48;C;82;2;10311225;325027726;;3;294;During a shark filled tornado where should you not be?;E;E;1;0,288;llama3,1:8b;01/01/2026 5:48;E;73;2;11263531;286905553
9;265;Where is one likely to find a brownstone?;A;A;1;0,303;llama3,1:8b;01/01/2026 5:48;A;71;2;9419220;301258286;;4;295;What is the likely result of buying products in excess?;E;E;1;0,3;llama3,1:8b;01/01/2026 5:48;E;75;2;7033896;298380475
2;261;The traveling business man was glad his credit card had perks, it offset the high prices for travel from a what?;C;C;1;0,328;llama3,1:8b;01/01/2026 5:48;C;82;2;9785402;327017200;;7;294;During a shark filled tornado where should you not be?;E;E;1;0,266;llama3,1:8b;01/01/2026 5:48;E;73;2;6556660;264836740
0;261;The traveling business man was glad his credit card had perks, it offset the high prices for travel from a what?;C;C;1;0,33;llama3,1:8b;01/01/2026 5:48;C;82;2;9718922;328513768;;1;267;What language type is someone from Iran likely to use?;B;B;1;0,342;llama3,1:8b;01/01/2026 5:48;B;70;2;11025850;340186193
4;294;During a shark filled tornado where should you not be?;E;E;1;0,272;llama3,1:8b;01/01/2026 5:48;E;73;2;10866798;270635552;;5;267;What language type is someone from Iran likely to use?;B;B;1;0,341;llama3,1:8b;01/01/2026 5:48;B;70;2;9989064;339912820
3;293;What are people likely to want to do with their friends?;E;E;1;0,269;llama3,1:8b;01/01/2026 5:48;E;77;2;9444810;267983381;;9;267;What language type is someone from Iran likely to use?;B;B;1;0,342;llama3,1:8b;01/01/2026 5:48;B;70;2;9818102;340817136
8;294;During a shark filled tornado where should you not be?;E;E;1;0,315;llama3,1:8b;01/01/2026 5:48;E;73;2;7165625;312775207;;6;263;The forest experienced a cold winter, where is it located?;D;D;1;0,364;llama3,1:8b;01/01/2026 5:48;D;74;2;10495186;362306712
7;293;What are people likely to want to do with their friends?;E;E;1;0,284;llama3,1:8b;01/01/2026 5:48;E;77;2;6559696;282390456;;2;263;The forest experienced a cold winter, where is it located?;D;D;1;0,365;llama3,1:8b;01/01/2026 5:48;D;74;2;9768162;363980243
1;266;What may I place the telephone on?;C;C;1;0,339;llama3,1:8b;01/01/2026 5:48;C;67;2;10581767;337698337;;3;295;What is the likely result of buying products in excess?;E;E;1;0,303;llama3,1:8b;01/01/2026 5:48;E;75;2;10029920;301622146
5;266;What may I place the telephone on?;C;C;1;0,341;llama3,1:8b;01/01/2026 5:48;C;67;2;9429790;339262927;;4;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,306;llama3,1:8b;01/01/2026 5:48;B;73;2;9181781;305040261
9;266;What may I place the telephone on?;C;C;1;0,322;llama3,1:8b;01/01/2026 5:48;C;67;2;9615851;320271347;;0;263;The forest experienced a cold winter, where is it located?;D;D;1;0,365;llama3,1:8b;01/01/2026 5:48;D;74;2;9657812;364013533
6;262;Billy hated using other people's toilets, He was only comfortable on his own,  So whenever he needed to poop, he would go back to his what?;A;D;0;0,335;llama3,1:8b;01/01/2026 5:48;A;92;2;11044960;333056887;;7;295;What is the likely result of buying products in excess?;E;E;1;0,304;llama3,1:8b;01/01/2026 5:48;E;75;2;6640209;302515240
2;262;Billy hated using other people's toilets, He was only comfortable on his own,  So whenever he needed to poop, he would go back to his what?;A;D;0;0,335;llama3,1:8b;01/01/2026 5:48;A;92;2;9657202;333192918;;8;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,347;llama3,1:8b;01/01/2026 5:48;B;73;2;7157020;345398766
0;262;Billy hated using other people's toilets, He was only comfortable on his own,  So whenever he needed to poop, he would go back to his what?;A;D;0;0,336;llama3,1:8b;01/01/2026 5:48;A;92;2;9713522;334208474;;1;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,339;llama3,1:8b;01/01/2026 5:48;E;85;2;10558277;337439415
8;295;What is the likely result of buying products in excess?;E;E;1;0,258;llama3,1:8b;01/01/2026 5:48;E;75;2;9931804;256232405;;5;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,338;llama3,1:8b;01/01/2026 5:48;E;85;2;9986333;336987403
3;294;During a shark filled tornado where should you not be?;E;E;1;0,288;llama3,1:8b;01/01/2026 5:48;E;73;2;11263531;286905553;;9;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,34;llama3,1:8b;01/01/2026 5:48;E;85;2;9876253;337832757
4;295;What is the likely result of buying products in excess?;E;E;1;0,3;llama3,1:8b;01/01/2026 5:48;E;75;2;7033896;298380475;;3;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,291;llama3,1:8b;01/01/2026 5:48;B;73;2;11597585;289445011
7;294;During a shark filled tornado where should you not be?;E;E;1;0,266;llama3,1:8b;01/01/2026 5:48;E;73;2;6556660;264836740;;6;264;How can you let someone know about your anger without hurting him or her?;D;D;1;0,336;llama3,1:8b;01/01/2026 5:48;D;77;2;10755208;334513897
1;267;What language type is someone from Iran likely to use?;B;B;1;0,342;llama3,1:8b;01/01/2026 5:48;B;70;2;11025850;340186193;;4;297;Where would you put a glass after drinking from it?;D;D;1;0,297;llama3,1:8b;01/01/2026 5:48;D;70;2;10079534;295582456
5;267;What language type is someone from Iran likely to use?;B;B;1;0,341;llama3,1:8b;01/01/2026 5:48;B;70;2;9989064;339912820;;7;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,289;llama3,1:8b;01/01/2026 5:48;B;73;2;6611885;287610350
9;267;What language type is someone from Iran likely to use?;B;B;1;0,342;llama3,1:8b;01/01/2026 5:48;B;70;2;9818102;340817136;;2;264;How can you let someone know about your anger without hurting him or her?;D;D;1;0,336;llama3,1:8b;01/01/2026 5:48;D;77;2;9705452;334764619
6;263;The forest experienced a cold winter, where is it located?;D;D;1;0,364;llama3,1:8b;01/01/2026 5:48;D;74;2;10495186;362306712;;8;297;Where would you put a glass after drinking from it?;D;D;1;0,3;llama3,1:8b;01/01/2026 5:48;D;70;2;7196365;298349377
2;263;The forest experienced a cold winter, where is it located?;D;D;1;0,365;llama3,1:8b;01/01/2026 5:48;D;74;2;9768162;363980243;;0;264;How can you let someone know about your anger without hurting him or her?;D;D;1;0,335;llama3,1:8b;01/01/2026 5:48;D;77;2;9618041;333692892
3;295;What is the likely result of buying products in excess?;E;E;1;0,303;llama3,1:8b;01/01/2026 5:48;E;75;2;10029920;301622146;;1;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,351;llama3,1:8b;01/01/2026 5:48;A;87;2;10868419;349218480
4;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,306;llama3,1:8b;01/01/2026 5:48;B;73;2;9181781;305040261;;9;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,326;llama3,1:8b;01/01/2026 5:48;A;87;2;10074474;324452663
0;263;The forest experienced a cold winter, where is it located?;D;D;1;0,365;llama3,1:8b;01/01/2026 5:48;D;74;2;9657812;364013533;;4;298;Where would you buy food?;B;B;1;0,305;llama3,1:8b;01/01/2026 5:48;B;63;2;10632082;302960395
7;295;What is the likely result of buying products in excess?;E;E;1;0,304;llama3,1:8b;01/01/2026 5:48;E;75;2;6640209;302515240;;3;297;Where would you put a glass after drinking from it?;D;D;1;0,322;llama3,1:8b;01/01/2026 5:48;D;70;2;9762744;320634980
8;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,347;llama3,1:8b;01/01/2026 5:48;B;73;2;7157020;345398766;;6;265;Where is one likely to find a brownstone?;A;A;1;0,32;llama3,1:8b;01/01/2026 5:48;A;71;2;10256125;318213124
1;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,339;llama3,1:8b;01/01/2026 5:48;E;85;2;10558277;337439415;;5;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,376;llama3,1:8b;01/01/2026 5:48;A;87;2;10107804;374232778
5;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,338;llama3,1:8b;01/01/2026 5:48;E;85;2;9986333;336987403;;8;298;Where would you buy food?;B;B;1;0,302;llama3,1:8b;01/01/2026 5:48;B;63;2;7069644;300930664
9;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,34;llama3,1:8b;01/01/2026 5:48;E;85;2;9876253;337832757;;7;297;Where would you put a glass after drinking from it?;D;D;1;0,324;llama3,1:8b;01/01/2026 5:48;D;70;2;6555518;322936717
3;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,291;llama3,1:8b;01/01/2026 5:48;B;73;2;11597585;289445011;;2;265;Where is one likely to find a brownstone?;A;A;1;0,318;llama3,1:8b;01/01/2026 5:48;A;71;2;9735402;316545923
6;264;How can you let someone know about your anger without hurting him or her?;D;D;1;0,336;llama3,1:8b;01/01/2026 5:48;D;77;2;10755208;334513897;;0;265;Where is one likely to find a brownstone?;A;A;1;0,318;llama3,1:8b;01/01/2026 5:48;A;71;2;9596431;316196601
4;297;Where would you put a glass after drinking from it?;D;D;1;0,297;llama3,1:8b;01/01/2026 5:48;D;70;2;10079534;295582456;;3;298;Where would you buy food?;B;B;1;0,259;llama3,1:8b;01/01/2026 5:48;B;63;2;8409757;257025811
7;296;What is a person trying to accomplish when taking analgesics?;B;B;1;0,289;llama3,1:8b;01/01/2026 5:48;B;73;2;6611885;287610350;;4;299;When a person admits his mistakes, what are they doing?;E;E;1;0,286;llama3,1:8b;01/01/2026 5:48;E;74;2;9836283;284505820
2;264;How can you let someone know about your anger without hurting him or her?;D;D;1;0,336;llama3,1:8b;01/01/2026 5:48;D;77;2;9705452;334764619;;8;299;When a person admits his mistakes, what are they doing?;E;E;1;0,286;llama3,1:8b;01/01/2026 5:48;E;74;2;7067189;284785440
8;297;Where would you put a glass after drinking from it?;D;D;1;0,3;llama3,1:8b;01/01/2026 5:48;D;70;2;7196365;298349377;;1;270;He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?;C;C;1;0,341;llama3,1:8b;01/01/2026 5:48;C;78;2;10302095;339826541
0;264;How can you let someone know about your anger without hurting him or her?;D;D;1;0,335;llama3,1:8b;01/01/2026 5:48;D;77;2;9618041;333692892;;7;298;Where would you buy food?;B;B;1;0,298;llama3,1:8b;01/01/2026 5:48;B;63;2;6528978;296174840
1;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,351;llama3,1:8b;01/01/2026 5:48;A;87;2;10868419;349218480;;9;270;He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?;C;C;1;0,341;llama3,1:8b;01/01/2026 5:48;C;78;2;9506381;339365577
9;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,326;llama3,1:8b;01/01/2026 5:48;A;87;2;10074474;324452663;;6;266;What may I place the telephone on?;C;C;1;0,327;llama3,1:8b;01/01/2026 5:48;C;67;2;10322555;325483170
4;298;Where would you buy food?;B;B;1;0,305;llama3,1:8b;01/01/2026 5:48;B;63;2;10632082;302960395;;5;270;He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?;C;C;1;0,339;llama3,1:8b;01/01/2026 5:48;C;78;2;9514440;337718727
3;297;Where would you put a glass after drinking from it?;D;D;1;0,322;llama3,1:8b;01/01/2026 5:48;D;70;2;9762744;320634980;;2;266;What may I place the telephone on?;C;C;1;0,328;llama3,1:8b;01/01/2026 5:48;C;67;2;9735232;325879892
6;265;Where is one likely to find a brownstone?;A;A;1;0,32;llama3,1:8b;01/01/2026 5:48;A;71;2;10256125;318213124;;0;266;What may I place the telephone on?;C;C;1;0,33;llama3,1:8b;01/01/2026 5:48;C;67;2;9626301;326240954
5;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,376;llama3,1:8b;01/01/2026 5:48;A;87;2;10107804;374232778;;4;300;Where do play a game for money?;A;A;1;0,297;llama3,1:8b;01/01/2026 5:48;A;68;2;9721976;295110521
8;298;Where would you buy food?;B;B;1;0,302;llama3,1:8b;01/01/2026 5:48;B;63;2;7069644;300930664;;7;299;When a person admits his mistakes, what are they doing?;E;E;1;0,261;llama3,1:8b;01/01/2026 5:48;E;74;2;9439409;260060949
7;297;Where would you put a glass after drinking from it?;D;D;1;0,324;llama3,1:8b;01/01/2026 5:48;D;70;2;6555518;322936717;;8;300;Where do play a game for money?;A;A;1;0,296;llama3,1:8b;01/01/2026 5:48;A;68;2;7180484;295079432
2;265;Where is one likely to find a brownstone?;A;A;1;0,318;llama3,1:8b;01/01/2026 5:48;A;71;2;9735402;316545923;;3;299;When a person admits his mistakes, what are they doing?;E;E;1;0,342;llama3,1:8b;01/01/2026 5:48;E;74;2;6589573;340183380
0;265;Where is one likely to find a brownstone?;A;A;1;0,318;llama3,1:8b;01/01/2026 5:48;A;71;2;9596431;316196601;;1;271;When someone is physically competing what does their body do?;E;E;1;0,336;llama3,1:8b;01/01/2026 5:48;E;72;2;10625047;334377976
3;298;Where would you buy food?;B;B;1;0,259;llama3,1:8b;01/01/2026 5:48;B;63;2;8409757;257025811;;6;267;What language type is someone from Iran likely to use?;B;B;1;0,319;llama3,1:8b;01/01/2026 5:48;B;70;2;10701497;317471229
4;299;When a person admits his mistakes, what are they doing?;E;E;1;0,286;llama3,1:8b;01/01/2026 5:48;E;74;2;9836283;284505820;;9;271;When someone is physically competing what does their body do?;E;E;1;0,336;llama3,1:8b;01/01/2026 5:48;E;72;2;9617691;334987320
8;299;When a person admits his mistakes, what are they doing?;E;E;1;0,286;llama3,1:8b;01/01/2026 5:48;E;74;2;7067189;284785440;;2;267;What language type is someone from Iran likely to use?;B;B;1;0,32;llama3,1:8b;01/01/2026 5:48;B;70;2;9799622;318201073
1;270;He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?;C;C;1;0,341;llama3,1:8b;01/01/2026 5:48;C;78;2;10302095;339826541;;5;271;When someone is physically competing what does their body do?;E;E;1;0,338;llama3,1:8b;01/01/2026 5:48;E;72;2;9533400;336252418
7;298;Where would you buy food?;B;B;1;0,298;llama3,1:8b;01/01/2026 5:48;B;63;2;6528978;296174840;;0;267;What language type is someone from Iran likely to use?;B;B;1;0,32;llama3,1:8b;01/01/2026 5:48;B;70;2;9673831;318914698
9;270;He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?;C;C;1;0,341;llama3,1:8b;01/01/2026 5:48;C;78;2;9506381;339365577;;3;300;Where do play a game for money?;A;A;1;0,241;llama3,1:8b;01/01/2026 5:48;A;68;2;11195081;239879087
6;266;What may I place the telephone on?;C;C;1;0,327;llama3,1:8b;01/01/2026 5:48;C;67;2;10322555;325483170;;7;300;Where do play a game for money?;A;A;1;0,294;llama3,1:8b;01/01/2026 5:48;A;68;2;6516394;292595648
5;270;He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?;C;C;1;0,339;llama3,1:8b;01/01/2026 5:48;C;78;2;9514440;337718727;;4;301;When you travel you should what in case of unexpected costs?;E;E;1;0,299;llama3,1:8b;01/01/2026 5:48;E;76;2;9792670;297416206
2;266;What may I place the telephone on?;C;C;1;0,328;llama3,1:8b;01/01/2026 5:48;C;67;2;9735232;325879892;;8;301;When you travel you should what in case of unexpected costs?;E;E;1;0,299;llama3,1:8b;01/01/2026 5:48;E;76;2;7059505;297552403
0;266;What may I place the telephone on?;C;C;1;0,33;llama3,1:8b;01/01/2026 5:48;C;67;2;9626301;326240954;;1;272;How would you express information to a deaf person?;C;C;1;0,323;llama3,1:8b;01/01/2026 5:48;C;72;2;9790862;321566405
4;300;Where do play a game for money?;A;A;1;0,297;llama3,1:8b;01/01/2026 5:48;A;68;2;9721976;295110521;;9;272;How would you express information to a deaf person?;C;C;1;0,32;llama3,1:8b;01/01/2026 5:48;C;72;2;9441250;319379801
7;299;When a person admits his mistakes, what are they doing?;E;E;1;0,261;llama3,1:8b;01/01/2026 5:48;E;74;2;9439409;260060949;;6;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,347;llama3,1:8b;01/01/2026 5:48;E;85;2;10927899;345303325
8;300;Where do play a game for money?;A;A;1;0,296;llama3,1:8b;01/01/2026 5:48;A;68;2;7180484;295079432;;5;272;How would you express information to a deaf person?;C;C;1;0,319;llama3,1:8b;01/01/2026 5:48;C;72;2;9475930;317390158
3;299;When a person admits his mistakes, what are they doing?;E;E;1;0,342;llama3,1:8b;01/01/2026 5:48;E;74;2;6589573;340183380;;2;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,348;llama3,1:8b;01/01/2026 5:48;E;85;2;9753562;346277842
1;271;When someone is physically competing what does their body do?;E;E;1;0,336;llama3,1:8b;01/01/2026 5:48;E;72;2;10625047;334377976;;0;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,348;llama3,1:8b;01/01/2026 5:48;E;85;2;9645601;346773644
6;267;What language type is someone from Iran likely to use?;B;B;1;0,319;llama3,1:8b;01/01/2026 5:48;B;70;2;10701497;317471229;;3;301;When you travel you should what in case of unexpected costs?;E;E;1;0,303;llama3,1:8b;01/01/2026 5:48;E;76;2;12093286;301181750
9;271;When someone is physically competing what does their body do?;E;E;1;0,336;llama3,1:8b;01/01/2026 5:48;E;72;2;9617691;334987320;;7;301;When you travel you should what in case of unexpected costs?;E;E;1;0,289;llama3,1:8b;01/01/2026 5:48;E;76;2;6515743;287136722
2;267;What language type is someone from Iran likely to use?;B;B;1;0,32;llama3,1:8b;01/01/2026 5:48;B;70;2;9799622;318201073;;4;302;Donald is a prominent figure for the federal government, so in what city does he likely spend a lot of time?;E;E;1;0,32;llama3,1:8b;01/01/2026 5:48;E;85;2;9744689;318624495
5;271;When someone is physically competing what does their body do?;E;E;1;0,338;llama3,1:8b;01/01/2026 5:48;E;72;2;9533400;336252418;;8;302;Donald is a prominent figure for the federal government, so in what city does he likely spend a lot of time?;E;E;1;0,321;llama3,1:8b;01/01/2026 5:48;E;85;2;7097266;319398254
0;267;What language type is someone from Iran likely to use?;B;B;1;0,32;llama3,1:8b;01/01/2026 5:48;B;70;2;9673831;318914698;;1;273;Printing on a printer can get expensive because it does what?;B;B;1;0,34;llama3,1:8b;01/01/2026 5:48;B;71;2;10111093;338451172
3;300;Where do play a game for money?;A;A;1;0,241;llama3,1:8b;01/01/2026 5:48;A;68;2;11195081;239879087;;6;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,307;llama3,1:8b;01/01/2026 5:48;A;87;2;10344465;305296702
7;300;Where do play a game for money?;A;A;1;0,294;llama3,1:8b;01/01/2026 5:48;A;68;2;6516394;292595648;;9;273;Printing on a printer can get expensive because it does what?;B;B;1;0,344;llama3,1:8b;01/01/2026 5:48;B;71;2;9547070;341421191
4;301;When you travel you should what in case of unexpected costs?;E;E;1;0,299;llama3,1:8b;01/01/2026 5:48;E;76;2;9792670;297416206;;0;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,28;llama3,1:8b;01/01/2026 5:48;A;87;2;9818803;278892435
8;301;When you travel you should what in case of unexpected costs?;E;E;1;0,299;llama3,1:8b;01/01/2026 5:48;E;76;2;7059505;297552403;;5;273;Printing on a printer can get expensive because it does what?;B;B;1;0,342;llama3,1:8b;01/01/2026 5:48;B;71;2;9465080;340927638
1;272;How would you express information to a deaf person?;C;C;1;0,323;llama3,1:8b;01/01/2026 5:48;C;72;2;9790862;321566405;;2;269;The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?;A;A;1;0,332;llama3,1:8b;01/01/2026 5:48;A;87;2;9621381;330286700
9;272;How would you express information to a deaf person?;C;C;1;0,32;llama3,1:8b;01/01/2026 5:48;C;72;2;9441250;319379801;;3;302;Donald is a prominent figure for the federal government, so in what city does he likely spend a lot of time?;E;E;1;0,298;llama3,1:8b;01/01/2026 5:48;E;85;2;9646513;295943832
6;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,347;llama3,1:8b;01/01/2026 5:48;E;85;2;10927899;345303325;;7;302;Donald is a prominent figure for the federal government, so in what city does he likely spend a lot of time?;E;E;1;0,299;llama3,1:8b;01/01/2026 5:48;E;85;2;6587769;297316557
5;272;How would you express information to a deaf person?;C;C;1;0,319;llama3,1:8b;01/01/2026 5:48;C;72;2;9475930;317390158;;8;303;There was more than one bum asking for change or a ticket, it was the cheapest way to travel so it was no surprise sight at the what?;C;C;1;0,298;llama3,1:8b;01/01/2026 5:48;C;90;2;10301486;295954482
2;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,348;llama3,1:8b;01/01/2026 5:48;E;85;2;9753562;346277842;;4;303;There was more than one bum asking for change or a ticket, it was the cheapest way to travel so it was no surprise sight at the what?;C;C;1;0,34;llama3,1:8b;01/01/2026 5:48;C;90;2;7018336;338077324
0;268;John went to a party that lasted all night,  Because of this, he didn't have time for what?;E;E;1;0,348;llama3,1:8b;01/01/2026 5:48;E;85;2;9645601;346773644;;6;270;He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?;C;C;1;0,253;llama3,1:8b;01/01/2026 5:48;C;78;2;10572337;251445921
