MiB Mem : 128530.7 total,   3829.6 free,  14445.0 used, 110256.2 buff/cache
MiB Mem : 128530.7 total,   2232.9 free,  15993.7 used, 110304.1 buff/cache
MiB Mem : 128530.7 total,   2267.3 free,  15959.3 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2267.3 free,  15959.3 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2267.3 free,  15959.3 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2234.0 free,  15992.5 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2234.0 free,  15992.5 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2234.0 free,  15992.5 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2276.4 free,  15950.1 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2276.4 free,  15950.1 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2229.5 free,  15997.0 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2229.5 free,  15997.0 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2229.5 free,  15997.0 used, 110304.2 buff/cache
MiB Mem : 128530.7 total,   2208.0 free,  16018.4 used, 110304.3 buff/cache
MiB Mem : 128530.7 total,   2208.0 free,  16018.4 used, 110304.3 buff/cache
MiB Mem : 128530.7 total,   2208.0 free,  16018.4 used, 110304.3 buff/cache
MiB Mem : 128530.7 total,   2213.3 free,  16013.1 used, 110304.3 buff/cache
MiB Mem : 128530.7 total,   2213.3 free,  16013.1 used, 110304.3 buff/cache
MiB Mem : 128530.7 total,   2213.3 free,  16013.1 used, 110304.3 buff/cache
MiB Mem : 128530.7 total,   2244.6 free,  15981.3 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2244.6 free,  15981.3 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2244.6 free,  15981.3 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2241.1 free,  15984.7 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2241.1 free,  15984.7 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2241.1 free,  15984.7 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2206.7 free,  16019.1 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2206.7 free,  16019.1 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2206.7 free,  16019.1 used, 110304.9 buff/cache
MiB Mem : 128530.7 total,   2217.9 free,  16007.8 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2217.9 free,  16007.8 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2217.9 free,  16007.8 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2265.2 free,  15960.6 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2265.2 free,  15960.6 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2265.2 free,  15960.6 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2175.1 free,  16050.6 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2175.1 free,  16050.6 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2175.1 free,  16050.6 used, 110305.0 buff/cache
MiB Mem : 128530.7 total,   2220.5 free,  16005.2 used, 110305.1 buff/cache
MiB Mem : 128530.7 total,   2220.5 free,  16005.2 used, 110305.1 buff/cache
MiB Mem : 128530.7 total,   2220.5 free,  16005.2 used, 110305.1 buff/cache
MiB Mem : 128530.7 total,   2223.5 free,  16001.6 used, 110305.6 buff/cache
MiB Mem : 128530.7 total,   2223.5 free,  16001.6 used, 110305.6 buff/cache
MiB Mem : 128530.7 total,   2223.5 free,  16001.6 used, 110305.6 buff/cache
MiB Mem : 128530.7 total,   2252.1 free,  15973.0 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2252.1 free,  15973.0 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2252.1 free,  15973.0 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2258.5 free,  15966.5 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2258.5 free,  15966.5 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2258.5 free,  15966.5 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2203.0 free,  16022.0 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2203.0 free,  16022.0 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2203.0 free,  16022.0 used, 110305.7 buff/cache
MiB Mem : 128530.7 total,   2145.3 free,  16079.7 used, 110305.8 buff/cache
MiB Mem : 128530.7 total,   2145.3 free,  16079.7 used, 110305.8 buff/cache
MiB Mem : 128530.7 total,   2145.3 free,  16079.7 used, 110305.8 buff/cache
MiB Mem : 128530.7 total,   2197.1 free,  16027.4 used, 110306.3 buff/cache
MiB Mem : 128530.7 total,   2197.1 free,  16027.4 used, 110306.3 buff/cache
MiB Mem : 128530.7 total,   2197.1 free,  16027.4 used, 110306.3 buff/cache
MiB Mem : 128530.7 total,   2220.5 free,  16003.9 used, 110306.4 buff/cache
MiB Mem : 128530.7 total,   2220.5 free,  16003.9 used, 110306.4 buff/cache
MiB Mem : 128530.7 total,   2220.5 free,  16003.9 used, 110306.4 buff/cache
MiB Mem : 128530.7 total,   2217.5 free,  16006.8 used, 110306.4 buff/cache
MiB Mem : 128530.7 total,   2217.5 free,  16006.8 used, 110306.4 buff/cache
MiB Mem : 128530.7 total,   2208.2 free,  16016.1 used, 110306.5 buff/cache
MiB Mem : 128530.7 total,   2208.2 free,  16016.1 used, 110306.5 buff/cache
MiB Mem : 128530.7 total,   2208.2 free,  16016.1 used, 110306.5 buff/cache
MiB Mem : 128530.7 total,   2174.4 free,  16049.8 used, 110306.5 buff/cache
MiB Mem : 128530.7 total,   2174.4 free,  16049.8 used, 110306.5 buff/cache
MiB Mem : 128530.7 total,   2174.4 free,  16049.8 used, 110306.5 buff/cache
MiB Mem : 128530.7 total,   2228.1 free,  15995.5 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2228.1 free,  15995.5 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2228.1 free,  15995.5 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2200.4 free,  16023.2 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2200.4 free,  16023.2 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2200.4 free,  16023.2 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2196.5 free,  16027.0 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2196.5 free,  16027.0 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2196.5 free,  16027.0 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2229.2 free,  15994.3 used, 110307.3 buff/cache
MiB Mem : 128530.7 total,   2229.2 free,  15994.3 used, 110307.3 buff/cache
MiB Mem : 128530.7 total,   2229.2 free,  15994.3 used, 110307.3 buff/cache
MiB Mem : 128530.7 total,   2193.6 free,  16029.3 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2193.6 free,  16029.3 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2193.6 free,  16029.3 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2234.9 free,  15988.0 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2234.9 free,  15988.0 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2234.9 free,  15988.0 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2252.2 free,  15970.6 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2252.2 free,  15970.6 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2252.2 free,  15970.6 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2235.0 free,  15987.7 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2235.0 free,  15987.7 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2235.0 free,  15987.7 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2219.8 free,  16002.9 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2219.8 free,  16002.9 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2219.8 free,  16002.9 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2142.9 free,  16079.8 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2142.9 free,  16079.8 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2142.9 free,  16079.8 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2239.0 free,  15983.7 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2239.0 free,  15983.7 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2239.0 free,  15983.7 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2141.0 free,  16081.6 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2141.0 free,  16081.6 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2141.0 free,  16081.6 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2206.2 free,  16016.4 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2206.2 free,  16016.4 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2206.2 free,  16016.4 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2143.1 free,  16079.3 used, 110308.4 buff/cache
MiB Mem : 128530.7 total,   2143.1 free,  16079.3 used, 110308.4 buff/cache
MiB Mem : 128530.7 total,   2143.1 free,  16079.3 used, 110308.4 buff/cache
MiB Mem : 128530.7 total,   2089.9 free,  16131.9 used, 110309.0 buff/cache
MiB Mem : 128530.7 total,   2089.9 free,  16131.9 used, 110309.0 buff/cache
MiB Mem : 128530.7 total,   2089.9 free,  16131.9 used, 110309.0 buff/cache
MiB Mem : 128530.7 total,   2175.8 free,  16045.5 used, 110309.5 buff/cache
MiB Mem : 128530.7 total,   2175.8 free,  16045.5 used, 110309.5 buff/cache
MiB Mem : 128530.7 total,   2145.4 free,  16075.9 used, 110309.5 buff/cache
MiB Mem : 128530.7 total,   2145.4 free,  16075.9 used, 110309.5 buff/cache
MiB Mem : 128530.7 total,   2145.4 free,  16075.9 used, 110309.5 buff/cache
MiB Mem : 128530.7 total,   2208.0 free,  16013.2 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2208.0 free,  16013.2 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2208.0 free,  16013.2 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2164.2 free,  16056.9 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2164.2 free,  16056.9 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2164.2 free,  16056.9 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2199.1 free,  16022.0 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2199.1 free,  16022.0 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2199.1 free,  16022.0 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2215.3 free,  16005.7 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2215.3 free,  16005.7 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2215.3 free,  16005.7 used, 110309.6 buff/cache
MiB Mem : 128530.7 total,   2157.1 free,  16063.9 used, 110309.7 buff/cache
MiB Mem : 128530.7 total,   2157.1 free,  16063.9 used, 110309.7 buff/cache
MiB Mem : 128530.7 total,   2157.1 free,  16063.9 used, 110309.7 buff/cache
MiB Mem : 128530.7 total,   2187.5 free,  16032.9 used, 110310.3 buff/cache
MiB Mem : 128530.7 total,   2187.5 free,  16032.9 used, 110310.3 buff/cache
MiB Mem : 128530.7 total,   2187.5 free,  16032.9 used, 110310.3 buff/cache
MiB Mem : 128530.7 total,   2177.2 free,  16043.3 used, 110310.3 buff/cache
MiB Mem : 128530.7 total,   2177.2 free,  16043.3 used, 110310.3 buff/cache
MiB Mem : 128530.7 total,   2177.2 free,  16043.3 used, 110310.3 buff/cache
MiB Mem : 128530.7 total,   2182.3 free,  16038.1 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2182.3 free,  16038.1 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2182.3 free,  16038.1 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2171.2 free,  16049.1 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2171.2 free,  16049.1 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2171.2 free,  16049.1 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2180.3 free,  16040.0 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2180.3 free,  16040.0 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2180.3 free,  16040.0 used, 110310.4 buff/cache
MiB Mem : 128530.7 total,   2254.9 free,  15964.8 used, 110311.0 buff/cache
MiB Mem : 128530.7 total,   2254.9 free,  15964.8 used, 110311.0 buff/cache
MiB Mem : 128530.7 total,   2254.9 free,  15964.8 used, 110311.0 buff/cache
MiB Mem : 128530.7 total,   2161.7 free,  16058.0 used, 110311.0 buff/cache
MiB Mem : 128530.7 total,   2161.7 free,  16058.0 used, 110311.0 buff/cache
MiB Mem : 128530.7 total,   2161.7 free,  16058.0 used, 110311.0 buff/cache
MiB Mem : 128530.7 total,   2202.4 free,  16017.3 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2202.4 free,  16017.3 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2202.4 free,  16017.3 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2219.2 free,  16000.5 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2219.2 free,  16000.5 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2219.2 free,  16000.5 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2221.2 free,  15998.4 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2221.2 free,  15998.4 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2221.2 free,  15998.4 used, 110311.1 buff/cache
MiB Mem : 128530.7 total,   2230.3 free,  15989.3 used, 110311.2 buff/cache
MiB Mem : 128530.7 total,   2230.3 free,  15989.3 used, 110311.2 buff/cache
MiB Mem : 128530.7 total,   2230.3 free,  15989.3 used, 110311.2 buff/cache
MiB Mem : 128530.7 total,   2210.4 free,  16009.2 used, 110311.2 buff/cache
MiB Mem : 128530.7 total,   2210.4 free,  16009.2 used, 110311.2 buff/cache
MiB Mem : 128530.7 total,   2221.3 free,  15997.9 used, 110311.5 buff/cache
MiB Mem : 128530.7 total,   2221.3 free,  15997.9 used, 110311.5 buff/cache
MiB Mem : 128530.7 total,   2221.3 free,  15997.9 used, 110311.5 buff/cache
MiB Mem : 128530.7 total,   2190.3 free,  16028.9 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2190.3 free,  16028.9 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2190.3 free,  16028.9 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2215.1 free,  16004.1 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2215.1 free,  16004.1 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2215.1 free,  16004.1 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2248.3 free,  15970.8 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2248.3 free,  15970.8 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2248.3 free,  15970.8 used, 110311.6 buff/cache
MiB Mem : 128530.7 total,   2183.6 free,  16035.4 used, 110311.7 buff/cache
MiB Mem : 128530.7 total,   2183.6 free,  16035.4 used, 110311.7 buff/cache
MiB Mem : 128530.7 total,   2183.6 free,  16035.4 used, 110311.7 buff/cache
MiB Mem : 128530.7 total,   2182.7 free,  16036.3 used, 110311.7 buff/cache
MiB Mem : 128530.7 total,   2182.7 free,  16036.3 used, 110311.7 buff/cache
MiB Mem : 128530.7 total,   2182.7 free,  16036.3 used, 110311.7 buff/cache
MiB Mem : 128530.7 total,   2228.7 free,  15989.8 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2228.7 free,  15989.8 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2228.7 free,  15989.8 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2166.5 free,  16051.4 used, 110312.8 buff/cache
MiB Mem : 128530.7 total,   2166.5 free,  16051.4 used, 110312.8 buff/cache
MiB Mem : 128530.7 total,   2166.5 free,  16051.4 used, 110312.8 buff/cache
MiB Mem : 128530.7 total,   2204.5 free,  16012.9 used, 110313.4 buff/cache
MiB Mem : 128530.7 total,   2204.5 free,  16012.9 used, 110313.4 buff/cache
MiB Mem : 128530.7 total,   2204.5 free,  16012.9 used, 110313.4 buff/cache
MiB Mem : 128530.7 total,   2184.4 free,  16032.9 used, 110313.4 buff/cache
MiB Mem : 128530.7 total,   2184.4 free,  16032.9 used, 110313.4 buff/cache
MiB Mem : 128530.7 total,   2184.4 free,  16032.9 used, 110313.4 buff/cache
MiB Mem : 128530.7 total,   2136.9 free,  16080.4 used, 110313.5 buff/cache
MiB Mem : 128530.7 total,   2136.9 free,  16080.4 used, 110313.5 buff/cache
MiB Mem : 128530.7 total,   2136.9 free,  16080.4 used, 110313.5 buff/cache
MiB Mem : 128530.7 total,   2207.1 free,  16010.0 used, 110313.6 buff/cache
MiB Mem : 128530.7 total,   2207.1 free,  16010.0 used, 110313.6 buff/cache
MiB Mem : 128530.7 total,   2207.1 free,  16010.0 used, 110313.6 buff/cache
MiB Mem : 128530.7 total,   2228.1 free,  15988.6 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2228.1 free,  15988.6 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2228.1 free,  15988.6 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2244.4 free,  15972.3 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2244.4 free,  15972.3 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2244.4 free,  15972.3 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2234.1 free,  15982.5 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2234.1 free,  15982.5 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2234.1 free,  15982.5 used, 110314.1 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  16006.0 used, 110314.2 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  16006.0 used, 110314.2 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  16006.0 used, 110314.2 buff/cache
MiB Mem : 128530.7 total,   2260.9 free,  15955.6 used, 110314.2 buff/cache
MiB Mem : 128530.7 total,   2260.9 free,  15955.6 used, 110314.2 buff/cache
MiB Mem : 128530.7 total,   2260.9 free,  15955.6 used, 110314.2 buff/cache
MiB Mem : 128530.7 total,   2174.0 free,  16042.4 used, 110314.3 buff/cache
MiB Mem : 128530.7 total,   2174.0 free,  16042.4 used, 110314.3 buff/cache
MiB Mem : 128530.7 total,   2174.0 free,  16042.4 used, 110314.3 buff/cache
MiB Mem : 128530.7 total,   2148.5 free,  16067.4 used, 110314.8 buff/cache
MiB Mem : 128530.7 total,   2148.5 free,  16067.4 used, 110314.8 buff/cache
MiB Mem : 128530.7 total,   2148.5 free,  16067.4 used, 110314.8 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  16005.2 used, 110314.8 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  16005.2 used, 110314.8 buff/cache
MiB Mem : 128530.7 total,   2210.6 free,  16005.2 used, 110314.8 buff/cache
MiB Mem : 128530.7 total,   2167.8 free,  16048.0 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2167.8 free,  16048.0 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2167.8 free,  16048.0 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2173.5 free,  16042.4 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2173.5 free,  16042.4 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2173.5 free,  16042.4 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2178.4 free,  16037.4 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2178.4 free,  16037.4 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2178.4 free,  16037.4 used, 110314.9 buff/cache
MiB Mem : 128530.7 total,   2178.2 free,  16037.6 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2178.2 free,  16037.6 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2178.2 free,  16037.6 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2202.3 free,  16013.4 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2202.3 free,  16013.4 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2202.3 free,  16013.4 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2199.3 free,  16016.4 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2199.3 free,  16016.4 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2199.3 free,  16016.4 used, 110315.0 buff/cache
MiB Mem : 128530.7 total,   2232.9 free,  15982.2 used, 110315.6 buff/cache
MiB Mem : 128530.7 total,   2232.9 free,  15982.2 used, 110315.6 buff/cache
MiB Mem : 128530.7 total,   2232.9 free,  15982.2 used, 110315.6 buff/cache
MiB Mem : 128530.7 total,   2193.7 free,  16021.4 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2193.7 free,  16021.4 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2193.7 free,  16021.4 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2148.8 free,  16066.2 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2148.8 free,  16066.2 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2148.8 free,  16066.2 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2209.5 free,  16005.5 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2209.5 free,  16005.5 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2209.5 free,  16005.5 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2182.9 free,  16032.1 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2182.9 free,  16032.1 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2182.9 free,  16032.1 used, 110315.7 buff/cache
MiB Mem : 128530.7 total,   2198.0 free,  16016.0 used, 110316.7 buff/cache
MiB Mem : 128530.7 total,   2198.0 free,  16016.0 used, 110316.7 buff/cache
MiB Mem : 128530.7 total,   2198.0 free,  16016.0 used, 110316.7 buff/cache
MiB Mem : 128530.7 total,   2206.3 free,  16002.9 used, 110321.6 buff/cache
MiB Mem : 128530.7 total,   2206.3 free,  16002.9 used, 110321.6 buff/cache
MiB Mem : 128530.7 total,   2206.3 free,  16002.9 used, 110321.6 buff/cache
MiB Mem : 128530.7 total,   2179.4 free,  16029.3 used, 110322.1 buff/cache
MiB Mem : 128530.7 total,   2179.4 free,  16029.3 used, 110322.1 buff/cache
MiB Mem : 128530.7 total,   2179.4 free,  16029.3 used, 110322.1 buff/cache
MiB Mem : 128530.7 total,   2133.4 free,  16075.2 used, 110322.2 buff/cache
MiB Mem : 128530.7 total,   2133.4 free,  16075.2 used, 110322.2 buff/cache
MiB Mem : 128530.7 total,   2133.4 free,  16075.2 used, 110322.2 buff/cache
MiB Mem : 128530.7 total,   2185.7 free,  16022.3 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2185.7 free,  16022.3 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2185.7 free,  16022.3 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2123.7 free,  16084.3 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2123.7 free,  16084.3 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2123.7 free,  16084.3 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2151.1 free,  16056.9 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2151.1 free,  16056.9 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2151.1 free,  16056.9 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2150.6 free,  16057.4 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2150.6 free,  16057.4 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2150.6 free,  16057.4 used, 110322.7 buff/cache
MiB Mem : 128530.7 total,   2199.8 free,  16008.1 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2199.8 free,  16008.1 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2199.8 free,  16008.1 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2154.7 free,  16053.2 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2154.7 free,  16053.2 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2154.7 free,  16053.2 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2170.7 free,  16037.2 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2170.7 free,  16037.2 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2170.7 free,  16037.2 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2183.3 free,  16024.6 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2183.3 free,  16024.6 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2183.3 free,  16024.6 used, 110322.8 buff/cache
MiB Mem : 128530.7 total,   2140.2 free,  16067.6 used, 110322.9 buff/cache
MiB Mem : 128530.7 total,   2140.2 free,  16067.6 used, 110322.9 buff/cache
MiB Mem : 128530.7 total,   2140.2 free,  16067.6 used, 110322.9 buff/cache
MiB Mem : 128530.7 total,   2235.8 free,  15972.0 used, 110323.0 buff/cache
MiB Mem : 128530.7 total,   2235.8 free,  15972.0 used, 110323.0 buff/cache
MiB Mem : 128530.7 total,   2235.8 free,  15972.0 used, 110323.0 buff/cache
MiB Mem : 128530.7 total,   2146.8 free,  16060.5 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2146.8 free,  16060.5 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2146.8 free,  16060.5 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2153.8 free,  16053.4 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2153.8 free,  16053.4 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2153.8 free,  16053.4 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2184.1 free,  16023.1 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2184.1 free,  16023.1 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2184.1 free,  16023.1 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2144.5 free,  16062.7 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2144.5 free,  16062.7 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2144.5 free,  16062.7 used, 110323.5 buff/cache
MiB Mem : 128530.7 total,   2173.5 free,  16033.7 used, 110323.6 buff/cache
MiB Mem : 128530.7 total,   2173.5 free,  16033.7 used, 110323.6 buff/cache
MiB Mem : 128530.7 total,   2173.5 free,  16033.7 used, 110323.6 buff/cache
MiB Mem : 128530.7 total,   2204.2 free,  16002.9 used, 110323.6 buff/cache
MiB Mem : 128530.7 total,   2204.2 free,  16002.9 used, 110323.6 buff/cache
MiB Mem : 128530.7 total,   2204.2 free,  16002.9 used, 110323.6 buff/cache
MiB Mem : 128530.7 total,   2174.9 free,  16032.2 used, 110323.7 buff/cache
MiB Mem : 128530.7 total,   2174.9 free,  16032.2 used, 110323.7 buff/cache
MiB Mem : 128530.7 total,   2198.5 free,  16008.6 used, 110323.7 buff/cache
