MiB Mem : 128530.7 total,   4233.1 free,  14051.5 used, 110246.1 buff/cache
MiB Mem : 128530.7 total,   3101.7 free,  15093.0 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3101.7 free,  15093.0 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3106.4 free,  15088.3 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3106.4 free,  15088.3 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3106.4 free,  15088.3 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3102.5 free,  15092.1 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3102.5 free,  15092.1 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3102.5 free,  15092.1 used, 110336.0 buff/cache
MiB Mem : 128530.7 total,   3094.0 free,  15100.6 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3094.0 free,  15100.6 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3094.0 free,  15100.6 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3108.1 free,  15086.5 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3108.1 free,  15086.5 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3108.1 free,  15086.5 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3107.1 free,  15087.5 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3107.1 free,  15087.5 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3107.1 free,  15087.5 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3094.0 free,  15100.6 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3094.0 free,  15100.6 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3093.8 free,  15100.8 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3093.8 free,  15100.8 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3093.8 free,  15100.8 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3105.9 free,  15088.7 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3105.9 free,  15088.7 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3105.9 free,  15088.7 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3121.9 free,  15072.7 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3121.9 free,  15072.7 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3121.9 free,  15072.7 used, 110336.1 buff/cache
MiB Mem : 128530.7 total,   3101.6 free,  15092.9 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3101.6 free,  15092.9 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3101.6 free,  15092.9 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3096.3 free,  15098.2 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3096.3 free,  15098.2 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3096.3 free,  15098.2 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3093.6 free,  15100.9 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3093.6 free,  15100.9 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3093.6 free,  15100.9 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3089.0 free,  15105.5 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3089.0 free,  15105.5 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3089.0 free,  15105.5 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3103.5 free,  15091.0 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3103.5 free,  15091.0 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3103.5 free,  15091.0 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15092.2 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15092.2 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15092.2 used, 110336.2 buff/cache
MiB Mem : 128530.7 total,   3088.9 free,  15105.5 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3088.9 free,  15105.5 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3088.9 free,  15105.5 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3081.4 free,  15113.0 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3081.4 free,  15113.0 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3081.4 free,  15113.0 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3087.7 free,  15106.8 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3087.7 free,  15106.8 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3087.7 free,  15106.8 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3097.0 free,  15097.4 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3097.0 free,  15097.4 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3097.0 free,  15097.4 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3090.5 free,  15103.9 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3090.5 free,  15103.9 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3090.5 free,  15103.9 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15106.8 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15106.8 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15106.8 used, 110336.3 buff/cache
MiB Mem : 128530.7 total,   3090.9 free,  15099.5 used, 110340.3 buff/cache
MiB Mem : 128530.7 total,   3090.9 free,  15099.5 used, 110340.3 buff/cache
MiB Mem : 128530.7 total,   3090.9 free,  15099.5 used, 110340.3 buff/cache
MiB Mem : 128530.7 total,   3095.8 free,  15094.5 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3095.8 free,  15094.5 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3095.8 free,  15094.5 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3109.4 free,  15080.9 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3109.4 free,  15080.9 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3109.4 free,  15080.9 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3112.1 free,  15078.2 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3112.1 free,  15078.2 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3086.6 free,  15103.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3086.6 free,  15103.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3086.6 free,  15103.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3089.6 free,  15100.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3089.6 free,  15100.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3089.6 free,  15100.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   3083.4 free,  15106.9 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3083.4 free,  15106.9 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3083.4 free,  15106.9 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3112.8 free,  15077.5 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3112.8 free,  15077.5 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3112.8 free,  15077.5 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15101.8 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15101.8 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15101.8 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3095.6 free,  15094.6 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3095.6 free,  15094.6 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3095.6 free,  15094.6 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3100.3 free,  15090.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3100.3 free,  15090.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3100.3 free,  15090.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3096.8 free,  15093.4 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3096.8 free,  15093.4 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3096.8 free,  15093.4 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3097.3 free,  15092.9 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3097.3 free,  15092.9 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3097.3 free,  15092.9 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3095.2 free,  15095.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3095.2 free,  15095.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3095.2 free,  15095.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   3081.9 free,  15108.2 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3081.9 free,  15108.2 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3081.9 free,  15108.2 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3088.2 free,  15101.9 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3088.2 free,  15101.9 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3088.2 free,  15101.9 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3100.6 free,  15089.5 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3100.6 free,  15089.5 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3100.6 free,  15089.5 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3110.1 free,  15080.1 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3110.1 free,  15080.1 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3110.1 free,  15080.1 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3087.5 free,  15102.6 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3087.5 free,  15102.6 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3087.5 free,  15102.6 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3081.4 free,  15108.7 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3081.4 free,  15108.7 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3081.4 free,  15108.7 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3094.7 free,  15095.4 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3094.7 free,  15095.4 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3094.7 free,  15095.4 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   3074.3 free,  15115.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3074.3 free,  15115.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3075.1 free,  15114.9 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3075.1 free,  15114.9 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3075.1 free,  15114.9 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3074.2 free,  15115.8 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3074.2 free,  15115.8 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3074.2 free,  15115.8 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3070.3 free,  15119.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3070.3 free,  15119.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3070.3 free,  15119.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3065.3 free,  15124.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3065.3 free,  15124.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3065.3 free,  15124.7 used, 110340.7 buff/cache
MiB Mem : 128530.7 total,   3077.6 free,  15112.4 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3077.6 free,  15112.4 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3077.6 free,  15112.4 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3090.2 free,  15099.7 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3090.2 free,  15099.7 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3090.2 free,  15099.7 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3083.6 free,  15106.3 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3083.6 free,  15106.3 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3083.6 free,  15106.3 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3084.6 free,  15105.4 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3084.6 free,  15105.4 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3084.6 free,  15105.4 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3098.2 free,  15091.7 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3098.2 free,  15091.7 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3098.2 free,  15091.7 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3065.8 free,  15124.1 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3065.8 free,  15124.1 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3065.8 free,  15124.1 used, 110340.8 buff/cache
MiB Mem : 128530.7 total,   3068.7 free,  15121.1 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3068.7 free,  15121.1 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3068.7 free,  15121.1 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3075.7 free,  15114.2 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3075.7 free,  15114.2 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3075.7 free,  15114.2 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3064.5 free,  15125.3 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3064.5 free,  15125.3 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3064.5 free,  15125.3 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3066.5 free,  15123.3 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3066.5 free,  15123.3 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3066.5 free,  15123.3 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3064.2 free,  15125.6 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3064.2 free,  15125.6 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3064.2 free,  15125.6 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15114.6 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15114.6 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15114.6 used, 110340.9 buff/cache
MiB Mem : 128530.7 total,   3060.8 free,  15129.0 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3060.8 free,  15129.0 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3060.8 free,  15129.0 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3067.0 free,  15122.7 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3067.0 free,  15122.7 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3067.0 free,  15122.7 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3092.7 free,  15097.1 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3092.7 free,  15097.1 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3062.5 free,  15127.3 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3062.5 free,  15127.3 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3062.5 free,  15127.3 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3076.1 free,  15113.6 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3076.1 free,  15113.6 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3076.1 free,  15113.6 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3082.2 free,  15107.5 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3082.2 free,  15107.5 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3082.2 free,  15107.5 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3063.8 free,  15125.9 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3063.8 free,  15125.9 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3063.8 free,  15125.9 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3076.0 free,  15113.7 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3076.0 free,  15113.7 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3076.0 free,  15113.7 used, 110341.0 buff/cache
MiB Mem : 128530.7 total,   3079.3 free,  15110.4 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3079.3 free,  15110.4 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3079.3 free,  15110.4 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3101.2 free,  15088.5 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3101.2 free,  15088.5 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3101.2 free,  15088.5 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3064.4 free,  15125.2 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3064.4 free,  15125.2 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3064.4 free,  15125.2 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   3080.1 free,  15109.0 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3080.1 free,  15109.0 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3080.1 free,  15109.0 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3091.3 free,  15097.8 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3091.3 free,  15097.8 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3091.3 free,  15097.8 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3082.8 free,  15106.3 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3082.8 free,  15106.3 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3082.8 free,  15106.3 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3082.6 free,  15106.4 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3082.6 free,  15106.4 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3082.6 free,  15106.4 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3091.2 free,  15097.9 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3091.2 free,  15097.9 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3091.2 free,  15097.9 used, 110341.6 buff/cache
MiB Mem : 128530.7 total,   3066.5 free,  15122.6 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3066.5 free,  15122.6 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3066.5 free,  15122.6 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3089.5 free,  15099.5 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3089.5 free,  15099.5 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3089.5 free,  15099.5 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3080.8 free,  15108.2 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3080.8 free,  15108.2 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3080.8 free,  15108.2 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15100.6 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15100.6 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15100.6 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15131.0 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15131.0 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15131.0 used, 110341.7 buff/cache
MiB Mem : 128530.7 total,   3076.9 free,  15112.0 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3076.9 free,  15112.0 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3088.1 free,  15100.8 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3088.1 free,  15100.8 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3088.1 free,  15100.8 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3057.3 free,  15131.6 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3057.3 free,  15131.6 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3057.3 free,  15131.6 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3070.3 free,  15118.7 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3070.3 free,  15118.7 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3070.3 free,  15118.7 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3066.9 free,  15122.0 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3066.9 free,  15122.0 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3066.9 free,  15122.0 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3063.6 free,  15125.3 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3063.6 free,  15125.3 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3063.6 free,  15125.3 used, 110341.8 buff/cache
MiB Mem : 128530.7 total,   3074.2 free,  15114.7 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3074.2 free,  15114.7 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3074.2 free,  15114.7 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3085.3 free,  15103.6 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3085.3 free,  15103.6 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3085.3 free,  15103.6 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3097.9 free,  15091.0 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3097.9 free,  15091.0 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3097.9 free,  15091.0 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3070.7 free,  15118.1 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3070.7 free,  15118.1 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3070.7 free,  15118.1 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3082.1 free,  15106.8 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3082.1 free,  15106.8 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3082.1 free,  15106.8 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15100.4 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15100.4 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3088.4 free,  15100.4 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3078.6 free,  15110.2 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3078.6 free,  15110.2 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3078.6 free,  15110.2 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   3092.3 free,  15096.5 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3092.3 free,  15096.5 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3092.3 free,  15096.5 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3093.1 free,  15095.7 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3093.1 free,  15095.7 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3093.1 free,  15095.7 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3089.0 free,  15099.8 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3089.0 free,  15099.8 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3089.0 free,  15099.8 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3092.9 free,  15095.9 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3092.9 free,  15095.9 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3092.9 free,  15095.9 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3097.4 free,  15091.4 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3097.4 free,  15091.4 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3097.4 free,  15091.4 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3101.0 free,  15087.7 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3101.0 free,  15087.7 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3101.0 free,  15087.7 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   3074.0 free,  15114.6 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3074.0 free,  15114.6 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3074.0 free,  15114.6 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3086.1 free,  15102.6 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3086.1 free,  15102.6 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3086.1 free,  15102.6 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3091.2 free,  15097.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3091.2 free,  15097.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3091.2 free,  15097.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3078.4 free,  15110.3 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3078.4 free,  15110.3 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3078.4 free,  15110.3 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15101.0 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15101.0 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15101.0 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3106.7 free,  15081.9 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3106.7 free,  15081.9 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3106.7 free,  15081.9 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3085.2 free,  15103.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3085.2 free,  15103.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3085.2 free,  15103.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   3083.6 free,  15105.0 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3083.6 free,  15105.0 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3083.6 free,  15105.0 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3095.2 free,  15093.3 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3095.2 free,  15093.3 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3095.2 free,  15093.3 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3087.9 free,  15100.6 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3087.9 free,  15100.6 used, 110342.2 buff/cache
MiB Mem : 128530.7 total,   3087.9 free,  15100.6 used, 110342.2 buff/cache
